ProductionEventID,EventTimestamp,DateKey,UnitCode,ShiftKey,ClockHour,HourOfShift,AreaID,ActivityID,Quantity,UnitOfMeasure,EventDurationMinutes,HaulDistanceKm,RoadConditionIndex,CongestionIndex,PayloadTonnes,MaterialType,SourceSystem
P-0011004,2026-02-05 16:30:00,20260205,TR-002,DAY-A,16,10,A01,ACT-HAUL,49.131,t,34.09,2.35,0.803,0.236,49.131,Ore,Pitram-SIM
P-0027720,2026-02-05 16:30:00,20260205,TR-004,DAY-A,16,10,A01,ACT-HAUL,35.358,t,34.89,2.171,0.71,0.316,35.358,Ore,Pitram-SIM
P-0052951,2026-02-05 16:30:00,20260205,TR-007,DAY-A,16,10,A01,ACT-HAUL,49.455,t,30.93,1.959,0.899,0.36,49.455,Ore,Pitram-SIM
P-0078487,2026-02-05 16:30:00,20260205,TR-010,DAY-A,16,10,A01,ACT-HAUL,52.076,t,28.33,2.141,0.809,0.19,52.076,Ore,Pitram-SIM
P-0125048,2026-02-05 17:00:00,20260205,BT-003,DAY-A,17,11,A03,ACT-GS,1.106,bolts,30.24,,,,,,DeswikOps-SIM
P-0109265,2026-02-05 17:00:00,20260205,LH-001,DAY-A,17,11,A01,ACT-LOAD,167.853,t,27.86,0.988,0.824,0.25,167.853,Ore,Pitram-SIM
P-0113074,2026-02-05 17:00:00,20260205,LH-005,DAY-A,17,11,A01,ACT-LOAD,210.97,t,13.75,0.577,0.718,0.531,210.97,Ore,Pitram-SIM
P-0002496,2026-02-05 17:00:00,20260205,TR-001,DAY-A,17,11,A01,ACT-HAUL,48.907,t,36.58,2.128,0.655,0.176,48.907,Ore,Pitram-SIM
P-0011005,2026-02-05 17:00:00,20260205,TR-002,DAY-A,17,11,A01,ACT-HAUL,46.236,t,33.54,2.311,0.938,0.145,46.236,Ore,Pitram-SIM
P-0027721,2026-02-05 17:00:00,20260205,TR-004,DAY-A,17,11,A01,ACT-HAUL,40.777,t,28.12,1.743,0.761,0.204,40.777,Ore,Pitram-SIM
P-0052952,2026-02-05 17:00:00,20260205,TR-007,DAY-A,17,11,A01,ACT-HAUL,49.279,t,32.35,2.119,0.788,0.156,49.279,Ore,Pitram-SIM
P-0061301,2026-02-05 17:00:00,20260205,TR-008,DAY-A,17,11,A04,ACT-HAUL,42.707,t,36.43,2.035,0.755,0.291,42.707,Ore,Pitram-SIM
P-0078488,2026-02-05 17:00:00,20260205,TR-010,DAY-A,17,11,A01,ACT-HAUL,48.756,t,34.84,2.157,0.676,0.46,48.756,Ore,Pitram-SIM
P-0109212,2026-02-05 17:30:00,20260205,LH-005,DAY-A,17,11,A01,ACT-LOAD,144.472,t,11.25,0.316,0.729,0.102,144.472,Ore,Pitram-SIM
P-0002497,2026-02-05 17:30:00,20260205,TR-001,DAY-A,17,11,A01,ACT-HAUL,53.891,t,23.66,1.94,0.692,0.114,53.891,Ore,Pitram-SIM
P-0011006,2026-02-05 17:30:00,20260205,TR-002,DAY-A,17,11,A01,ACT-HAUL,49.923,t,28.92,1.662,0.772,0.228,49.923,Ore,Pitram-SIM
P-0019416,2026-02-05 17:30:00,20260205,TR-003,DAY-A,17,11,A01,ACT-HAUL,48.568,t,29.39,1.911,0.761,0.091,48.568,Ore,Pitram-SIM
P-0027722,2026-02-05 17:30:00,20260205,TR-004,DAY-A,17,11,A01,ACT-HAUL,45.241,t,35.34,1.961,0.88,0.193,45.241,Ore,Pitram-SIM
P-0036029,2026-02-05 17:30:00,20260205,TR-005,DAY-A,17,11,A01,ACT-HAUL,51.389,t,33.44,2.073,0.732,0.205,51.389,Ore,Pitram-SIM
P-0044357,2026-02-05 17:30:00,20260205,TR-006,DAY-A,17,11,A01,ACT-HAUL,50.191,t,27.32,1.829,0.788,0.139,50.191,Ore,Pitram-SIM
P-0061302,2026-02-05 17:30:00,20260205,TR-008,DAY-A,17,11,A01,ACT-HAUL,42.176,t,35.14,2.156,0.891,0.192,42.176,Ore,Pitram-SIM
P-0078489,2026-02-05 17:30:00,20260205,TR-010,DAY-A,17,11,A01,ACT-HAUL,48.924,t,39.39,1.948,0.831,0.484,48.924,Ore,Pitram-SIM
P-0086268,2026-02-05 17:30:00,20260205,TR-011,DAY-A,17,11,A01,ACT-HAUL,33.5,t,33.95,1.978,0.559,0.388,33.5,Ore,Pitram-SIM
P-0133187,2026-02-05 17:30:00,20260205,UV-002,DAY-A,17,11,A04,ACT-AUX,0.786,trips,31.01,,,,,,DeswikOps-SIM
P-0135207,2026-02-05 17:30:00,20260205,UV-004,DAY-A,17,11,A04,ACT-AUX,0.767,trips,39.38,,,,,,DeswikOps-SIM
P-0011007,2026-02-05 18:00:00,20260205,TR-002,NIGHT-B,18,0,A01,ACT-HAUL,50.722,t,28.22,1.968,0.969,0.021,50.722,Ore,Pitram-SIM
P-0019417,2026-02-05 18:00:00,20260205,TR-003,NIGHT-B,18,0,A01,ACT-HAUL,41.746,t,42.13,1.994,0.907,0.676,41.746,Ore,Pitram-SIM
P-0027723,2026-02-05 18:00:00,20260205,TR-004,NIGHT-B,18,0,A01,ACT-HAUL,39.256,t,33.43,2.297,0.779,0.215,39.256,Ore,Pitram-SIM
P-0036030,2026-02-05 18:00:00,20260205,TR-005,NIGHT-B,18,0,A01,ACT-HAUL,52.116,t,30.63,2.029,0.949,0.439,52.116,Ore,Pitram-SIM
P-0044358,2026-02-05 18:00:00,20260205,TR-006,NIGHT-B,18,0,A01,ACT-HAUL,46.49,t,30.87,2.212,0.973,0.136,46.49,Ore,Pitram-SIM
P-0052953,2026-02-05 18:00:00,20260205,TR-007,NIGHT-B,18,0,A01,ACT-HAUL,51.85,t,31.36,1.802,0.768,0.236,51.85,Ore,Pitram-SIM
P-0061303,2026-02-05 18:00:00,20260205,TR-008,NIGHT-B,18,0,A01,ACT-HAUL,43.72,t,26.97,1.75,0.882,0.209,43.72,Ore,Pitram-SIM
P-0078490,2026-02-05 18:00:00,20260205,TR-010,NIGHT-B,18,0,A01,ACT-HAUL,48.187,t,29.51,2.092,0.584,0.152,48.187,Ore,Pitram-SIM
P-0086269,2026-02-05 18:00:00,20260205,TR-011,NIGHT-B,18,0,A01,ACT-HAUL,47.616,t,33.69,2.043,0.735,0.425,47.616,Ore,Pitram-SIM
P-0129071,2026-02-05 18:30:00,20260205,BT-001,NIGHT-B,18,0,A03,ACT-GS,0.95,bolts,35.3,,,,,,DeswikOps-SIM
P-0011008,2026-02-05 18:30:00,20260205,TR-002,NIGHT-B,18,0,A01,ACT-HAUL,37.442,t,32.2,1.923,0.794,0.233,37.442,Ore,Pitram-SIM
P-0019418,2026-02-05 18:30:00,20260205,TR-003,NIGHT-B,18,0,A01,ACT-HAUL,49.591,t,32.76,2.119,0.892,0.505,49.591,Ore,Pitram-SIM
P-0027724,2026-02-05 18:30:00,20260205,TR-004,NIGHT-B,18,0,A01,ACT-HAUL,44.545,t,32.43,2.008,0.819,0.137,44.545,Ore,Pitram-SIM
P-0036031,2026-02-05 18:30:00,20260205,TR-005,NIGHT-B,18,0,A01,ACT-HAUL,45.491,t,33.37,1.978,0.746,0.193,45.491,Ore,Pitram-SIM
P-0044359,2026-02-05 18:30:00,20260205,TR-006,NIGHT-B,18,0,A03,ACT-HAUL,50.586,t,32.36,2.206,0.899,0.421,50.586,Ore,Pitram-SIM
P-0052954,2026-02-05 18:30:00,20260205,TR-007,NIGHT-B,18,0,A01,ACT-HAUL,50.99,t,33.39,1.858,0.667,0.447,50.99,Ore,Pitram-SIM
P-0061304,2026-02-05 18:30:00,20260205,TR-008,NIGHT-B,18,0,A01,ACT-HAUL,51.131,t,36.95,2.189,0.842,0.099,51.131,Ore,Pitram-SIM
P-0086270,2026-02-05 18:30:00,20260205,TR-011,NIGHT-B,18,0,A01,ACT-HAUL,42.483,t,33.58,2.082,0.611,0.478,42.483,Ore,Pitram-SIM
P-0136595,2026-02-05 18:30:00,20260205,UV-004,NIGHT-B,18,0,A04,ACT-AUX,0.877,trips,37.12,,,,,,DeswikOps-SIM
P-0128700,2026-02-05 19:00:00,20260205,BT-001,NIGHT-B,19,1,A03,ACT-GS,0.891,bolts,30.07,,,,,,DeswikOps-SIM
P-0019419,2026-02-05 19:00:00,20260205,TR-003,NIGHT-B,19,1,A01,ACT-HAUL,51.089,t,29.56,2.009,0.9,0.264,51.089,Ore,Pitram-SIM
P-0027725,2026-02-05 19:00:00,20260205,TR-004,NIGHT-B,19,1,A01,ACT-HAUL,46.116,t,31.11,1.905,0.764,0.365,46.116,Ore,Pitram-SIM
P-0044360,2026-02-05 19:00:00,20260205,TR-006,NIGHT-B,19,1,A01,ACT-HAUL,48.986,t,30.06,1.661,0.712,0.058,48.986,Ore,Pitram-SIM
P-0052955,2026-02-05 19:00:00,20260205,TR-007,NIGHT-B,19,1,A01,ACT-HAUL,46.288,t,30.91,1.954,0.915,0.241,46.288,Ore,Pitram-SIM
P-0061305,2026-02-05 19:00:00,20260205,TR-008,NIGHT-B,19,1,A01,ACT-HAUL,41.756,t,28.84,2.044,0.764,0.2,41.756,Ore,Pitram-SIM
P-0086271,2026-02-05 19:00:00,20260205,TR-011,NIGHT-B,19,1,A01,ACT-HAUL,47.617,t,28.1,1.987,0.757,0.405,47.617,Ore,Pitram-SIM
P-0123156,2026-02-05 19:30:00,20260205,JD-002,NIGHT-B,19,1,A02,ACT-DEV,3.105,m,64.74,,,,,,DeswikOps-SIM
P-0120823,2026-02-05 19:30:00,20260205,JD-006,NIGHT-B,19,1,A02,ACT-DEV,2.045,m,38.49,,,,,,DeswikOps-SIM
P-0019420,2026-02-05 19:30:00,20260205,TR-003,NIGHT-B,19,1,A01,ACT-HAUL,50.07,t,36.02,1.99,0.762,0.141,50.07,Ore,Pitram-SIM
P-0044361,2026-02-05 19:30:00,20260205,TR-006,NIGHT-B,19,1,A01,ACT-HAUL,49.637,t,38.62,1.865,0.83,0.313,49.637,Ore,Pitram-SIM
P-0052956,2026-02-05 19:30:00,20260205,TR-007,NIGHT-B,19,1,A01,ACT-HAUL,44.345,t,31.28,2.023,0.83,0.065,44.345,Ore,Pitram-SIM
P-0061306,2026-02-05 19:30:00,20260205,TR-008,NIGHT-B,19,1,A01,ACT-HAUL,49.658,t,30.86,1.898,0.72,0.084,49.658,Ore,Pitram-SIM
P-0086272,2026-02-05 19:30:00,20260205,TR-011,NIGHT-B,19,1,A01,ACT-HAUL,47.794,t,38.61,2.147,0.822,0.246,47.794,Ore,Pitram-SIM
P-0134253,2026-02-05 19:30:00,20260205,UV-003,NIGHT-B,19,1,A04,ACT-AUX,1.173,trips,36.56,,,,,,DeswikOps-SIM
P-0124725,2026-02-05 20:00:00,20260205,BT-001,NIGHT-B,20,2,A03,ACT-GS,1.405,bolts,32.52,,,,,,DeswikOps-SIM
P-0128346,2026-02-05 20:00:00,20260205,BT-002,NIGHT-B,20,2,A03,ACT-GS,0.914,bolts,33.57,,,,,,DeswikOps-SIM
P-0019421,2026-02-05 20:00:00,20260205,TR-003,NIGHT-B,20,2,A01,ACT-HAUL,41.477,t,30.49,1.978,0.809,0.143,41.477,Ore,Pitram-SIM
P-0044362,2026-02-05 20:00:00,20260205,TR-006,NIGHT-B,20,2,A02,ACT-HAUL,46.953,t,29.77,1.947,0.8,0.216,46.953,Ore,Pitram-SIM
P-0052957,2026-02-05 20:00:00,20260205,TR-007,NIGHT-B,20,2,A01,ACT-HAUL,45.675,t,25.16,1.786,0.811,0.044,45.675,Ore,Pitram-SIM
P-0061307,2026-02-05 20:00:00,20260205,TR-008,NIGHT-B,20,2,A01,ACT-HAUL,39.259,t,33.48,2.023,0.749,0.336,39.259,Ore,Pitram-SIM
P-0078491,2026-02-05 20:00:00,20260205,TR-010,NIGHT-B,20,2,A01,ACT-HAUL,38.122,t,34.93,2.082,0.914,0.484,38.122,Ore,Pitram-SIM
P-0086273,2026-02-05 20:00:00,20260205,TR-011,NIGHT-B,20,2,A01,ACT-HAUL,47.708,t,29.86,2.093,0.69,0.22,47.708,Ore,Pitram-SIM
P-0094735,2026-02-05 20:00:00,20260205,TR-012,NIGHT-B,20,2,A01,ACT-HAUL,43.451,t,31.41,1.867,0.798,0.16,43.451,Ore,Pitram-SIM
P-0129469,2026-02-05 20:30:00,20260205,BT-003,NIGHT-B,20,2,A03,ACT-GS,0.857,bolts,40.12,,,,,,DeswikOps-SIM
P-0019422,2026-02-05 20:30:00,20260205,TR-003,NIGHT-B,20,2,A01,ACT-HAUL,40.66,t,35.09,2.117,0.653,0.216,40.66,Ore,Pitram-SIM
P-0061308,2026-02-05 20:30:00,20260205,TR-008,NIGHT-B,20,2,A01,ACT-HAUL,39.822,t,34.88,1.864,0.95,0.361,39.822,Ore,Pitram-SIM
P-0078492,2026-02-05 20:30:00,20260205,TR-010,NIGHT-B,20,2,A01,ACT-HAUL,51.817,t,30.15,2.061,0.825,0.322,51.817,Ore,Pitram-SIM
P-0086274,2026-02-05 20:30:00,20260205,TR-011,NIGHT-B,20,2,A04,ACT-HAUL,44.173,t,29.11,1.896,0.851,0.234,44.173,Ore,Pitram-SIM
P-0094736,2026-02-05 20:30:00,20260205,TR-012,NIGHT-B,20,2,A01,ACT-HAUL,41.574,t,24.32,2.066,0.813,0.14,41.574,Ore,Pitram-SIM
P-0130709,2026-02-05 20:30:00,20260205,UV-003,NIGHT-B,20,2,A04,ACT-AUX,1.188,trips,28.19,,,,,,DeswikOps-SIM
P-0123938,2026-02-05 21:00:00,20260205,BT-002,NIGHT-B,21,3,A03,ACT-GS,1.284,bolts,45.28,,,,,,DeswikOps-SIM
P-0002498,2026-02-05 21:00:00,20260205,TR-001,NIGHT-B,21,3,A01,ACT-HAUL,51.101,t,31.08,2.033,0.807,0.028,51.101,Ore,Pitram-SIM
P-0061309,2026-02-05 21:00:00,20260205,TR-008,NIGHT-B,21,3,A01,ACT-HAUL,33.772,t,37.91,2.164,0.803,0.263,33.772,Ore,Pitram-SIM
P-0078493,2026-02-05 21:00:00,20260205,TR-010,NIGHT-B,21,3,A01,ACT-HAUL,42.523,t,36.97,1.951,0.888,0.113,42.523,Ore,Pitram-SIM
P-0086275,2026-02-05 21:00:00,20260205,TR-011,NIGHT-B,21,3,A01,ACT-HAUL,52.51,t,35.03,1.862,0.675,0.344,52.51,Ore,Pitram-SIM
P-0094737,2026-02-05 21:00:00,20260205,TR-012,NIGHT-B,21,3,A01,ACT-HAUL,55.026,t,33.19,1.903,0.813,0.312,55.026,Ore,Pitram-SIM
P-0132575,2026-02-05 21:00:00,20260205,UV-003,NIGHT-B,21,3,A04,ACT-AUX,0.957,trips,43.34,,,,,,DeswikOps-SIM
P-0002499,2026-02-05 21:30:00,20260205,TR-001,NIGHT-B,21,3,A01,ACT-HAUL,47.931,t,35.88,2.006,0.63,0.727,47.931,Ore,Pitram-SIM
P-0061310,2026-02-05 21:30:00,20260205,TR-008,NIGHT-B,21,3,A01,ACT-HAUL,33.167,t,34.99,2.103,0.839,0.08,33.167,Ore,Pitram-SIM
P-0078494,2026-02-05 21:30:00,20260205,TR-010,NIGHT-B,21,3,A01,ACT-HAUL,52.674,t,30.88,1.86,1.0,0.177,52.674,Ore,Pitram-SIM
P-0086276,2026-02-05 21:30:00,20260205,TR-011,NIGHT-B,21,3,A01,ACT-HAUL,45.889,t,26.91,1.975,0.944,0.25,45.889,Ore,Pitram-SIM
P-0130770,2026-02-05 21:30:00,20260205,UV-003,NIGHT-B,21,3,A04,ACT-AUX,0.853,trips,47.84,,,,,,DeswikOps-SIM
P-0127958,2026-02-05 22:00:00,20260205,BT-005,NIGHT-B,22,4,A01,ACT-GS,1.046,bolts,31.45,,,,,,DeswikOps-SIM
P-0002500,2026-02-05 22:00:00,20260205,TR-001,NIGHT-B,22,4,A01,ACT-HAUL,35.86,t,35.63,2.248,0.809,0.469,35.86,Ore,Pitram-SIM
P-0019423,2026-02-05 22:00:00,20260205,TR-003,NIGHT-B,22,4,A01,ACT-HAUL,36.742,t,35.76,2.35,0.789,0.139,36.742,Ore,Pitram-SIM
P-0052958,2026-02-05 22:00:00,20260205,TR-007,NIGHT-B,22,4,A01,ACT-HAUL,49.804,t,28.45,1.728,0.811,0.113,49.804,Ore,Pitram-SIM
P-0061311,2026-02-05 22:00:00,20260205,TR-008,NIGHT-B,22,4,A01,ACT-HAUL,41.2,t,31.16,2.006,0.819,0.372,41.2,Ore,Pitram-SIM
P-0078495,2026-02-05 22:00:00,20260205,TR-010,NIGHT-B,22,4,A01,ACT-HAUL,51.576,t,32.22,2.252,0.816,0.301,51.576,Ore,Pitram-SIM
P-0086277,2026-02-05 22:00:00,20260205,TR-011,NIGHT-B,22,4,A01,ACT-HAUL,43.976,t,28.39,2.055,0.938,0.203,43.976,Ore,Pitram-SIM
P-0132107,2026-02-05 22:00:00,20260205,UV-003,NIGHT-B,22,4,A04,ACT-AUX,0.986,trips,35.89,,,,,,DeswikOps-SIM
P-0110439,2026-02-05 22:30:00,20260205,LH-005,NIGHT-B,22,4,A01,ACT-LOAD,155.053,t,26.82,0.529,0.777,0.148,155.053,Ore,Pitram-SIM
P-0002501,2026-02-05 22:30:00,20260205,TR-001,NIGHT-B,22,4,A01,ACT-HAUL,41.864,t,37.83,2.281,0.722,0.507,41.864,Ore,Pitram-SIM
P-0019424,2026-02-05 22:30:00,20260205,TR-003,NIGHT-B,22,4,A01,ACT-HAUL,41.025,t,29.21,2.04,0.869,0.345,41.025,Ore,Pitram-SIM
P-0044363,2026-02-05 22:30:00,20260205,TR-006,NIGHT-B,22,4,A01,ACT-HAUL,49.786,t,37.36,2.254,0.767,0.143,49.786,Ore,Pitram-SIM
P-0061312,2026-02-05 22:30:00,20260205,TR-008,NIGHT-B,22,4,A01,ACT-HAUL,48.228,t,32.41,2.188,0.86,0.199,48.228,Ore,Pitram-SIM
P-0078496,2026-02-05 22:30:00,20260205,TR-010,NIGHT-B,22,4,A01,ACT-HAUL,43.704,t,25.12,1.704,0.781,0.424,43.704,Ore,Pitram-SIM
P-0086278,2026-02-05 22:30:00,20260205,TR-011,NIGHT-B,22,4,A01,ACT-HAUL,43.544,t,34.84,2.203,0.91,0.232,43.544,Ore,Pitram-SIM
P-0094738,2026-02-05 22:30:00,20260205,TR-012,NIGHT-B,22,4,A01,ACT-HAUL,47.753,t,38.35,2.086,0.812,0.176,47.753,Ore,Pitram-SIM
P-0110395,2026-02-05 23:00:00,20260205,LH-003,NIGHT-B,23,5,A01,ACT-LOAD,108.149,t,20.82,0.471,0.931,0.337,108.149,Ore,Pitram-SIM
P-0002502,2026-02-05 23:00:00,20260205,TR-001,NIGHT-B,23,5,A01,ACT-HAUL,53.544,t,36.23,1.99,0.677,0.428,53.544,Ore,Pitram-SIM
P-0019425,2026-02-05 23:00:00,20260205,TR-003,NIGHT-B,23,5,A01,ACT-HAUL,49.194,t,30.16,1.932,0.698,0.249,49.194,Ore,Pitram-SIM
P-0036032,2026-02-05 23:00:00,20260205,TR-005,NIGHT-B,23,5,A01,ACT-HAUL,36.555,t,28.59,1.897,0.934,0.383,36.555,Ore,Pitram-SIM
P-0078497,2026-02-05 23:00:00,20260205,TR-010,NIGHT-B,23,5,A01,ACT-HAUL,47.203,t,32.23,1.905,0.711,0.476,47.203,Ore,Pitram-SIM
P-0086279,2026-02-05 23:00:00,20260205,TR-011,NIGHT-B,23,5,A01,ACT-HAUL,51.048,t,35.78,1.825,0.816,0.197,51.048,Ore,Pitram-SIM
P-0094739,2026-02-05 23:00:00,20260205,TR-012,NIGHT-B,23,5,A01,ACT-HAUL,43.497,t,32.9,1.996,0.791,0.447,43.497,Ore,Pitram-SIM
P-0132621,2026-02-05 23:00:00,20260205,UV-004,NIGHT-B,23,5,A03,ACT-AUX,0.919,trips,34.47,,,,,,DeswikOps-SIM
P-0126806,2026-02-05 23:30:00,20260205,BT-003,NIGHT-B,23,5,A03,ACT-GS,1.033,bolts,28.97,,,,,,DeswikOps-SIM
P-0002503,2026-02-05 23:30:00,20260205,TR-001,NIGHT-B,23,5,A01,ACT-HAUL,39.709,t,34.23,2.032,0.742,0.316,39.709,Ore,Pitram-SIM
P-0036033,2026-02-05 23:30:00,20260205,TR-005,NIGHT-B,23,5,A01,ACT-HAUL,41.601,t,28.7,2.113,0.841,0.167,41.601,Ore,Pitram-SIM
P-0069970,2026-02-05 23:30:00,20260205,TR-009,NIGHT-B,23,5,A01,ACT-HAUL,39.428,t,30.51,2.229,0.629,0.178,39.428,Ore,Pitram-SIM
P-0086280,2026-02-05 23:30:00,20260205,TR-011,NIGHT-B,23,5,A01,ACT-HAUL,49.809,t,31.94,2.323,0.821,0.077,49.809,Ore,Pitram-SIM
P-0094740,2026-02-05 23:30:00,20260205,TR-012,NIGHT-B,23,5,A03,ACT-HAUL,45.04,t,35.47,2.297,0.72,0.346,45.04,Ore,Pitram-SIM
P-0135178,2026-02-05 23:30:00,20260205,UV-002,NIGHT-B,23,5,A04,ACT-AUX,0.863,trips,32.78,,,,,,DeswikOps-SIM
P-0125519,2026-02-06 00:00:00,20260206,BT-003,NIGHT-B,0,6,A03,ACT-GS,1.62,bolts,39.63,,,,,,DeswikOps-SIM
P-0130053,2026-02-06 00:00:00,20260206,BT-005,NIGHT-B,0,6,A03,ACT-GS,0.823,bolts,39.56,,,,,,DeswikOps-SIM
P-0019426,2026-02-06 00:00:00,20260206,TR-003,NIGHT-B,0,6,A01,ACT-HAUL,41.232,t,27.82,1.845,0.797,0.053,41.232,Ore,Pitram-SIM
P-0036034,2026-02-06 00:00:00,20260206,TR-005,NIGHT-B,0,6,A01,ACT-HAUL,41.15,t,34.75,2.212,0.896,0.138,41.15,Ore,Pitram-SIM
P-0069971,2026-02-06 00:00:00,20260206,TR-009,NIGHT-B,0,6,A01,ACT-HAUL,41.892,t,27.6,1.706,0.654,0.189,41.892,Ore,Pitram-SIM
P-0086281,2026-02-06 00:00:00,20260206,TR-011,NIGHT-B,0,6,A01,ACT-HAUL,47.286,t,34.38,1.923,0.914,0.198,47.286,Ore,Pitram-SIM
P-0094741,2026-02-06 00:00:00,20260206,TR-012,NIGHT-B,0,6,A01,ACT-HAUL,43.264,t,32.43,2.055,0.831,0.232,43.264,Ore,Pitram-SIM
P-0133713,2026-02-06 00:00:00,20260206,UV-002,NIGHT-B,0,6,A04,ACT-AUX,1.088,trips,33.9,,,,,,DeswikOps-SIM
P-0129700,2026-02-06 00:30:00,20260206,BT-003,NIGHT-B,0,6,A03,ACT-GS,0.866,bolts,36.89,,,,,,DeswikOps-SIM
P-0120105,2026-02-06 00:30:00,20260206,JD-006,NIGHT-B,0,6,A02,ACT-DEV,2.362,m,56.21,,,,,,DeswikOps-SIM
P-0107506,2026-02-06 00:30:00,20260206,LH-007,NIGHT-B,0,6,A01,ACT-LOAD,147.975,t,26.22,0.533,0.942,0.308,147.975,Ore,Pitram-SIM
P-0019427,2026-02-06 00:30:00,20260206,TR-003,NIGHT-B,0,6,A01,ACT-HAUL,41.544,t,34.46,2.189,0.895,0.1,41.544,Ore,Pitram-SIM
P-0027726,2026-02-06 00:30:00,20260206,TR-004,NIGHT-B,0,6,A01,ACT-HAUL,46.764,t,32.83,1.835,0.792,0.038,46.764,Ore,Pitram-SIM
P-0036035,2026-02-06 00:30:00,20260206,TR-005,NIGHT-B,0,6,A01,ACT-HAUL,46.815,t,29.63,2.057,0.674,0.172,46.815,Ore,Pitram-SIM
P-0069972,2026-02-06 00:30:00,20260206,TR-009,NIGHT-B,0,6,A01,ACT-HAUL,43.927,t,28.49,2.001,0.73,0.226,43.927,Ore,Pitram-SIM
P-0094742,2026-02-06 00:30:00,20260206,TR-012,NIGHT-B,0,6,A04,ACT-HAUL,47.517,t,32.06,2.043,0.91,0.192,47.517,Ore,Pitram-SIM
P-0127468,2026-02-06 01:00:00,20260206,BT-001,NIGHT-B,1,7,A02,ACT-GS,1.645,bolts,47.33,,,,,,DeswikOps-SIM
P-0129426,2026-02-06 01:00:00,20260206,BT-002,NIGHT-B,1,7,A03,ACT-GS,1.272,bolts,40.73,,,,,,DeswikOps-SIM
P-0115321,2026-02-06 01:00:00,20260206,LH-003,NIGHT-B,1,7,A01,ACT-LOAD,163.986,t,28.36,0.463,0.934,0.082,163.986,Ore,Pitram-SIM
P-0107152,2026-02-06 01:00:00,20260206,LH-007,NIGHT-B,1,7,A01,ACT-LOAD,175.912,t,30.92,0.837,0.874,0.304,175.912,Ore,Pitram-SIM
P-0027727,2026-02-06 01:00:00,20260206,TR-004,NIGHT-B,1,7,A01,ACT-HAUL,39.389,t,32.52,2.027,0.74,0.338,39.389,Ore,Pitram-SIM
P-0036036,2026-02-06 01:00:00,20260206,TR-005,NIGHT-B,1,7,A01,ACT-HAUL,52.082,t,32.34,2.044,0.97,0.141,52.082,Ore,Pitram-SIM
P-0052959,2026-02-06 01:00:00,20260206,TR-007,NIGHT-B,1,7,A01,ACT-HAUL,40.831,t,33.27,1.938,0.958,0.103,40.831,Ore,Pitram-SIM
P-0061313,2026-02-06 01:00:00,20260206,TR-008,NIGHT-B,1,7,A01,ACT-HAUL,46.011,t,29.61,1.78,0.698,0.183,46.011,Ore,Pitram-SIM
P-0069973,2026-02-06 01:00:00,20260206,TR-009,NIGHT-B,1,7,A01,ACT-HAUL,41.029,t,32.38,2.033,0.943,0.342,41.029,Ore,Pitram-SIM
P-0036037,2026-02-06 01:30:00,20260206,TR-005,NIGHT-B,1,7,A01,ACT-HAUL,44.796,t,30.33,2.113,0.732,0.426,44.796,Ore,Pitram-SIM
P-0052960,2026-02-06 01:30:00,20260206,TR-007,NIGHT-B,1,7,A01,ACT-HAUL,46.74,t,35.98,1.915,0.874,0.427,46.74,Ore,Pitram-SIM
P-0061314,2026-02-06 01:30:00,20260206,TR-008,NIGHT-B,1,7,A01,ACT-HAUL,49.371,t,34.6,2.293,0.836,0.341,49.371,Ore,Pitram-SIM
P-0069974,2026-02-06 01:30:00,20260206,TR-009,NIGHT-B,1,7,A01,ACT-HAUL,45.926,t,33.99,2.151,0.957,0.605,45.926,Ore,Pitram-SIM
P-0117129,2026-02-06 02:00:00,20260206,LH-003,NIGHT-B,2,8,A01,ACT-LOAD,163.574,t,26.54,0.682,0.991,0.173,163.574,Ore,Pitram-SIM
P-0036038,2026-02-06 02:00:00,20260206,TR-005,NIGHT-B,2,8,A01,ACT-HAUL,51.27,t,30.25,1.892,0.822,0.142,51.27,Ore,Pitram-SIM
P-0052961,2026-02-06 02:00:00,20260206,TR-007,NIGHT-B,2,8,A01,ACT-HAUL,54.201,t,32.95,1.95,0.848,0.43,54.201,Ore,Pitram-SIM
P-0061315,2026-02-06 02:00:00,20260206,TR-008,NIGHT-B,2,8,A03,ACT-HAUL,53.154,t,36.63,2.068,0.935,0.523,53.154,Ore,Pitram-SIM
P-0069975,2026-02-06 02:00:00,20260206,TR-009,NIGHT-B,2,8,A01,ACT-HAUL,58.093,t,33.4,2.013,0.799,0.085,58.093,Ore,Pitram-SIM
P-0128080,2026-02-06 02:30:00,20260206,BT-001,NIGHT-B,2,8,A03,ACT-GS,1.036,bolts,17.09,,,,,,DeswikOps-SIM
P-0114501,2026-02-06 02:30:00,20260206,LH-003,NIGHT-B,2,8,A02,ACT-LOAD,200.16,t,24.36,0.895,0.94,0.064,200.16,Ore,Pitram-SIM
P-0027728,2026-02-06 02:30:00,20260206,TR-004,NIGHT-B,2,8,A01,ACT-HAUL,44.928,t,28.73,1.668,0.641,0.134,44.928,Ore,Pitram-SIM
P-0036039,2026-02-06 02:30:00,20260206,TR-005,NIGHT-B,2,8,A01,ACT-HAUL,53.509,t,29.02,2.046,0.722,0.092,53.509,Ore,Pitram-SIM
P-0044364,2026-02-06 02:30:00,20260206,TR-006,NIGHT-B,2,8,A01,ACT-HAUL,41.542,t,29.26,2.152,0.82,0.273,41.542,Ore,Pitram-SIM
