FailureID,FailureTimestamp,DateKey,UnitCode,ComponentID,FailureMode,WorkOrderID,RepairStart,RepairEnd,ActiveRepairHours,LogisticsWaitHours,TotalDownHours,SMUHours,FailureCode,SourceSystem
F-000476,2026-05-04 20:30:00,20260504,TR-006,CMP-ELE,Harness damage,WO-000992,2026-05-04 21:23:10,2026-05-05 04:11:18,6.8,0.89,7.69,11436.0,ELE-94,CMMS-SIM
F-000477,2026-05-08 02:00:00,20260508,TR-006,CMP-TYR,Sidewall damage,WO-000993,2026-05-08 04:55:33,2026-05-08 11:57:07,7.03,2.93,9.95,11449.2,TYR-79,CMMS-SIM
F-000478,2026-06-06 22:00:00,20260606,TR-006,CMP-HYD,Main pump failure,WO-000999,2026-06-07 01:38:38,2026-06-07 07:11:51,5.55,3.64,9.2,11505.7,HYD-24,CMMS-SIM
F-000479,2026-06-22 22:00:00,20260622,TR-006,CMP-HYD,Boom cylinder seal leak,WO-001002,2026-06-23 01:51:41,2026-06-23 02:57:23,1.1,3.86,4.96,11528.4,HYD-71,CMMS-SIM
F-000480,2026-06-24 06:30:00,20260624,TR-006,CMP-ELE,Starter fault,WO-001003,2026-06-24 09:45:55,2026-06-24 14:42:14,4.94,3.27,8.2,11590.6,ELE-59,CMMS-SIM
F-000481,2026-06-27 22:00:00,20260627,TR-006,CMP-TYR,Tyre change,WO-001005,2026-06-27 23:28:18,2026-06-28 06:36:05,7.13,1.47,8.6,11647.3,TYR-49,CMMS-SIM
F-000482,2026-06-30 06:30:00,20260630,TR-006,CMP-HYD,Hose burst,WO-001007,2026-06-30 08:08:17,2026-06-30 11:22:41,3.24,1.64,4.88,11658.4,HYD-04,CMMS-SIM
F-000483,2026-07-09 07:30:00,20260709,TR-006,CMP-HYD,Main pump failure,WO-001009,2026-07-09 10:56:32,2026-07-09 18:22:08,7.43,3.44,10.87,11669.9,HYD-41,CMMS-SIM
F-000484,2026-07-15 17:00:00,20260715,TR-006,CMP-HYD,Main pump failure,WO-001010,2026-07-15 17:36:25,2026-07-15 19:12:23,1.6,0.61,2.21,11752.5,HYD-12,CMMS-SIM
F-000485,2026-07-18 03:00:00,20260718,TR-006,CMP-ELE,Lighting circuit fault,WO-001011,2026-07-18 06:59:37,2026-07-18 12:35:54,5.6,3.99,9.6,11788.3,ELE-92,CMMS-SIM
F-000486,2026-07-30 19:30:00,20260730,TR-006,CMP-ELE,Starter fault,WO-001012,2026-07-30 20:38:04,2026-07-31 03:52:14,7.24,1.13,8.37,11852.2,ELE-88,CMMS-SIM
F-000487,2026-08-08 00:30:00,20260808,TR-006,CMP-TYR,Tyre change,WO-001014,2026-08-08 02:03:40,2026-08-08 06:35:18,4.53,1.56,6.09,11903.7,TYR-53,CMMS-SIM
F-000488,2026-08-10 06:30:00,20260810,TR-006,CMP-ELE,Starter fault,WO-001015,2026-08-10 06:47:44,2026-08-10 09:32:08,2.74,0.3,3.04,11986.8,ELE-44,CMMS-SIM
F-000489,2026-08-28 05:30:00,20260828,TR-006,CMP-ENG,Turbo fault,WO-001019,2026-08-28 05:53:17,2026-08-28 09:32:54,3.66,0.39,4.05,12064.2,ENG-93,CMMS-SIM
F-000490,2026-08-29 16:30:00,20260829,TR-006,CMP-HYD,Main pump failure,WO-001021,2026-08-29 16:41:30,2026-08-30 03:29:24,10.8,0.19,10.99,12077.2,HYD-56,CMMS-SIM
F-000491,2026-09-05 07:30:00,20260905,TR-006,CMP-TYR,Sidewall damage,WO-001023,2026-09-05 12:37:04,2026-09-05 16:03:02,3.43,5.12,8.55,12087.9,TYR-41,CMMS-SIM
F-000492,2025-10-03 00:30:00,20251003,TR-007,CMP-ELE,Sensor failure,WO-001024,2025-10-03 01:45:34,2025-10-03 03:55:10,2.16,1.26,3.42,8072.5,ELE-14,CMMS-SIM
F-000493,2025-10-04 07:30:00,20251004,TR-007,CMP-TYR,Tyre change,WO-001025,2025-10-04 08:28:23,2025-10-04 14:49:10,6.35,0.97,7.32,8107.9,TYR-12,CMMS-SIM
F-000494,2025-10-05 12:00:00,20251005,TR-007,CMP-BRK,Brake pressure fault,WO-001026,2025-10-05 14:18:22,2025-10-05 19:00:57,4.71,2.31,7.02,8152.6,BRK-92,CMMS-SIM
F-000495,2025-10-06 10:30:00,20251006,TR-007,CMP-TYR,Track tension failure,WO-001027,2025-10-06 10:57:25,2025-10-06 11:38:02,0.68,0.46,1.13,8163.5,TYR-22,CMMS-SIM
F-000496,2025-10-26 19:30:00,20251026,TR-007,CMP-TYR,Sidewall damage,WO-001034,2025-10-26 22:27:44,2025-10-27 00:31:03,2.06,2.96,5.02,8231.3,TYR-44,CMMS-SIM
F-000497,2025-10-30 01:00:00,20251030,TR-007,CMP-HYD,Boom cylinder seal leak,WO-001036,2025-10-30 01:20:32,2025-10-30 04:52:30,3.53,0.34,3.88,8245.1,HYD-93,CMMS-SIM
F-000498,2025-11-03 20:00:00,20251103,TR-007,CMP-ELE,Starter fault,WO-001038,2025-11-03 21:09:01,2025-11-04 03:54:05,6.75,1.15,7.9,8324.4,ELE-17,CMMS-SIM
F-000499,2025-11-07 17:00:00,20251107,TR-007,CMP-HYD,Valve block leak,WO-001039,2025-11-07 17:23:39,2025-11-08 00:03:30,6.66,0.39,7.06,8375.1,HYD-68,CMMS-SIM
F-000500,2025-11-10 06:30:00,20251110,TR-007,CMP-TYR,Track tension failure,WO-001040,2025-11-10 07:33:46,2025-11-10 12:52:35,5.31,1.06,6.38,8417.3,TYR-29,CMMS-SIM
F-000501,2025-11-14 14:00:00,20251114,TR-007,CMP-HYD,Valve block leak,WO-001043,2025-11-14 14:06:11,2025-11-14 23:01:53,8.93,0.1,9.03,8482.5,HYD-12,CMMS-SIM
F-000502,2025-11-15 10:30:00,20251115,TR-007,CMP-ELE,Sensor failure,WO-001044,2025-11-15 12:09:27,2025-11-15 16:23:57,4.24,1.66,5.9,8531.6,ELE-25,CMMS-SIM
F-000503,2025-11-16 00:00:00,20251116,TR-007,CMP-HYD,Boom cylinder seal leak,WO-001045,2025-11-16 02:11:35,2025-11-16 10:23:28,8.2,2.19,10.39,8575.2,HYD-56,CMMS-SIM
F-000504,2025-11-17 16:00:00,20251117,TR-007,CMP-TYR,Tyre change,WO-001046,2025-11-17 16:37:02,2025-11-17 21:47:10,5.17,0.62,5.79,8637.4,TYR-64,CMMS-SIM
F-000505,2025-11-23 17:00:00,20251123,TR-007,CMP-ELE,Sensor failure,WO-001048,2025-11-23 17:13:38,2025-11-24 05:05:35,11.87,0.23,12.09,8672.6,ELE-40,CMMS-SIM
F-000506,2025-11-24 11:30:00,20251124,TR-007,CMP-HYD,Main pump failure,WO-001049,2025-11-24 11:44:49,2025-11-24 17:31:40,5.78,0.25,6.03,8730.4,HYD-49,CMMS-SIM
F-000507,2025-11-25 00:00:00,20251125,TR-007,CMP-OTH,Other mechanical fault,WO-001050,2025-11-25 01:44:18,2025-11-25 06:05:12,4.35,1.74,6.09,8814.9,OTH-52,CMMS-SIM
F-000508,2025-11-26 05:00:00,20251126,TR-007,CMP-HYD,Valve block leak,WO-001051,2025-11-26 06:58:28,2025-11-26 11:34:02,4.59,1.97,6.57,8849.9,HYD-04,CMMS-SIM
F-000509,2025-11-26 18:30:00,20251126,TR-007,CMP-HYD,Hose burst,WO-001052,2025-11-26 19:22:29,2025-11-27 01:29:05,6.11,0.87,6.98,8931.9,HYD-82,CMMS-SIM
F-000510,2025-11-29 02:00:00,20251129,TR-007,CMP-ELE,Sensor failure,WO-001054,2025-11-29 06:36:13,2025-11-29 12:58:34,6.37,4.6,10.98,8990.1,ELE-13,CMMS-SIM
F-000511,2025-12-06 03:00:00,20251206,TR-007,CMP-HYD,Hose burst,WO-001058,2025-12-06 05:54:33,2025-12-06 18:05:48,12.19,2.91,15.1,9000.6,HYD-83,CMMS-SIM
F-000512,2025-12-06 15:30:00,20251206,TR-007,CMP-HYD,Boom cylinder seal leak,WO-001059,2025-12-06 16:04:08,2025-12-06 19:38:00,3.56,0.57,4.13,9037.4,HYD-69,CMMS-SIM
F-000513,2025-12-11 16:00:00,20251211,TR-007,CMP-ELE,Sensor failure,WO-001061,2025-12-11 19:01:59,2025-12-12 02:32:52,7.51,3.03,10.55,9117.5,ELE-37,CMMS-SIM
F-000514,2025-12-12 06:30:00,20251212,TR-007,CMP-ELE,Sensor failure,WO-001063,2025-12-12 08:35:47,2025-12-12 15:55:43,7.33,2.1,9.43,9180.0,ELE-04,CMMS-SIM
F-000515,2025-12-14 03:30:00,20251214,TR-007,CMP-ELE,Sensor failure,WO-001065,2025-12-14 04:40:22,2025-12-14 11:41:36,7.02,1.17,8.19,9244.1,ELE-86,CMMS-SIM
F-000516,2025-12-16 02:30:00,20251216,TR-007,CMP-BRK,Brake pressure fault,WO-001067,2025-12-16 04:01:15,2025-12-16 11:36:00,7.58,1.52,9.1,9280.4,BRK-44,CMMS-SIM
F-000517,2025-12-23 21:00:00,20251223,TR-007,CMP-HYD,Main pump failure,WO-001070,2025-12-23 21:38:04,2025-12-24 00:50:54,3.21,0.63,3.85,9326.0,HYD-07,CMMS-SIM
F-000518,2025-12-24 13:00:00,20251224,TR-007,CMP-ELE,Lighting circuit fault,WO-001071,2025-12-24 14:41:03,2025-12-24 20:51:36,6.18,1.68,7.86,9345.2,ELE-63,CMMS-SIM
F-000519,2025-12-27 23:30:00,20251227,TR-007,CMP-BRK,Brake pressure fault,WO-001073,2025-12-28 02:19:55,2025-12-28 07:22:23,5.04,2.83,7.87,9366.3,BRK-22,CMMS-SIM
F-000520,2025-12-29 08:00:00,20251229,TR-007,CMP-TYR,Sidewall damage,WO-001074,2025-12-29 09:11:33,2025-12-29 13:45:55,4.57,1.19,5.77,9399.5,TYR-95,CMMS-SIM
F-000521,2025-12-30 13:30:00,20251230,TR-007,CMP-ENG,Fuel system fault,WO-001076,2025-12-30 15:45:44,2025-12-30 23:50:42,8.08,2.26,10.35,9470.1,ENG-89,CMMS-SIM
F-000522,2026-01-04 18:00:00,20260104,TR-007,CMP-ELE,Starter fault,WO-001079,2026-01-04 20:17:52,2026-01-05 03:03:49,6.77,2.3,9.06,9558.7,ELE-36,CMMS-SIM
F-000523,2026-01-06 09:00:00,20260106,TR-007,CMP-ELE,Harness damage,WO-001081,2026-01-06 09:30:02,2026-01-06 12:09:36,2.66,0.5,3.16,9570.8,ELE-87,CMMS-SIM
F-000524,2026-01-06 21:30:00,20260106,TR-007,CMP-ELE,Sensor failure,WO-001082,2026-01-06 21:51:01,2026-01-07 05:47:17,7.94,0.35,8.29,9615.1,ELE-69,CMMS-SIM
F-000525,2026-01-08 06:00:00,20260108,TR-007,CMP-TYR,Sidewall damage,WO-001085,2026-01-08 06:20:21,2026-01-08 15:07:16,8.78,0.34,9.12,9640.0,TYR-69,CMMS-SIM
F-000526,2026-01-09 09:30:00,20260109,TR-007,CMP-ENG,Fuel system fault,WO-001086,2026-01-09 13:55:55,2026-01-10 05:16:34,15.34,4.43,19.78,9718.5,ENG-23,CMMS-SIM
F-000527,2026-01-12 17:00:00,20260112,TR-007,CMP-ELE,Lighting circuit fault,WO-001087,2026-01-12 22:45:36,2026-01-13 02:09:08,3.39,5.76,9.15,9748.0,ELE-14,CMMS-SIM
F-000528,2026-01-13 14:00:00,20260113,TR-007,CMP-TYR,Track tension failure,WO-001089,2026-01-13 18:46:58,2026-01-14 02:32:41,7.76,4.78,12.54,9788.1,TYR-20,CMMS-SIM
F-000529,2026-01-18 08:00:00,20260118,TR-007,CMP-ELE,Starter fault,WO-001091,2026-01-18 08:36:54,2026-01-18 13:20:30,4.73,0.62,5.34,9822.8,ELE-02,CMMS-SIM
F-000530,2026-01-22 21:00:00,20260122,TR-007,CMP-BRK,Brake pressure fault,WO-001094,2026-01-22 21:48:45,2026-01-23 04:20:15,6.53,0.81,7.34,9909.1,BRK-89,CMMS-SIM
F-000531,2026-01-26 10:00:00,20260126,TR-007,CMP-TYR,Tyre change,WO-001096,2026-01-26 11:07:02,2026-01-26 13:03:02,1.93,1.12,3.05,9929.7,TYR-37,CMMS-SIM
F-000532,2026-02-08 12:30:00,20260208,TR-007,CMP-ELE,Starter fault,WO-001103,2026-02-08 14:20:09,2026-02-08 22:08:47,7.81,1.84,9.65,9970.5,ELE-11,CMMS-SIM
F-000533,2026-02-19 03:30:00,20260219,TR-007,CMP-HYD,Hose burst,WO-001110,2026-02-19 04:07:54,2026-02-19 09:17:38,5.16,0.63,5.79,9985.5,HYD-23,CMMS-SIM
F-000534,2026-02-21 03:30:00,20260221,TR-007,CMP-OTH,Other mechanical fault,WO-001112,2026-02-21 04:28:19,2026-02-21 06:03:53,1.59,0.97,2.56,10036.3,OTH-24,CMMS-SIM
F-000535,2026-03-06 01:30:00,20260306,TR-007,CMP-HYD,Main pump failure,WO-001119,2026-03-06 03:00:02,2026-03-06 09:14:21,6.24,1.5,7.74,10062.6,HYD-50,CMMS-SIM
F-000536,2026-03-14 00:30:00,20260314,TR-007,CMP-HYD,Boom cylinder seal leak,WO-001123,2026-03-14 06:27:56,2026-03-14 13:30:15,7.04,5.97,13.0,10120.7,HYD-78,CMMS-SIM
F-000537,2026-03-15 14:30:00,20260315,TR-007,CMP-ELE,Sensor failure,WO-001124,2026-03-15 15:09:07,2026-03-15 17:32:51,2.4,0.65,3.05,10172.2,ELE-66,CMMS-SIM
F-000538,2026-03-17 23:30:00,20260317,TR-007,CMP-ELE,Sensor failure,WO-001126,2026-03-17 23:48:10,2026-03-18 06:54:43,7.11,0.3,7.41,10255.2,ELE-55,CMMS-SIM
F-000539,2026-03-24 03:00:00,20260324,TR-007,CMP-BRK,Brake wear alarm,WO-001130,2026-03-24 03:42:39,2026-03-24 06:03:11,2.34,0.71,3.05,10304.7,BRK-78,CMMS-SIM
F-000540,2026-03-24 13:30:00,20260324,TR-007,CMP-ENG,Turbo fault,WO-001131,2026-03-24 17:19:23,2026-03-24 21:08:57,3.83,3.82,7.65,10374.9,ENG-74,CMMS-SIM
F-000541,2026-04-04 04:00:00,20260404,TR-007,CMP-ENG,Turbo fault,WO-001136,2026-04-04 05:34:40,2026-04-04 20:47:16,15.21,1.58,16.79,10395.2,ENG-46,CMMS-SIM
F-000542,2026-04-08 20:30:00,20260408,TR-007,CMP-HYD,Valve block leak,WO-001138,2026-04-08 22:55:39,2026-04-09 03:35:22,4.66,2.43,7.09,10459.3,HYD-41,CMMS-SIM
F-000543,2026-04-09 21:30:00,20260409,TR-007,CMP-ELE,Lighting circuit fault,WO-001139,2026-04-09 21:34:33,2026-04-10 03:53:08,6.31,0.08,6.39,10475.6,ELE-02,CMMS-SIM
F-000544,2026-04-17 09:30:00,20260417,TR-007,CMP-HYD,Valve block leak,WO-001141,2026-04-17 10:58:03,2026-04-17 13:09:57,2.2,1.47,3.67,10533.1,HYD-41,CMMS-SIM
F-000545,2026-04-18 08:00:00,20260418,TR-007,CMP-HYD,Boom cylinder seal leak,WO-001142,2026-04-18 09:00:27,2026-04-18 14:39:29,5.65,1.01,6.66,10613.0,HYD-38,CMMS-SIM
F-000546,2026-04-18 23:00:00,20260418,TR-007,CMP-TYR,Sidewall damage,WO-001143,2026-04-19 03:44:17,2026-04-19 10:27:51,6.73,4.74,11.46,10671.3,TYR-71,CMMS-SIM
F-000547,2026-05-02 00:00:00,20260502,TR-007,CMP-TYR,Track tension failure,WO-001147,2026-05-02 02:27:45,2026-05-02 10:45:13,8.29,2.46,10.75,10758.3,TYR-22,CMMS-SIM
F-000548,2026-05-03 20:00:00,20260503,TR-007,CMP-HYD,Main pump failure,WO-001148,2026-05-03 20:15:45,2026-05-04 02:01:31,5.76,0.26,6.03,10771.4,HYD-65,CMMS-SIM
F-000549,2026-05-25 20:00:00,20260525,TR-007,CMP-SVC,Service-related defect,WO-001162,2026-05-25 20:02:18,2026-05-26 03:05:56,7.06,0.04,7.1,10789.3,SVC-41,CMMS-SIM
F-000550,2026-05-29 17:00:00,20260529,TR-007,CMP-ENG,Turbo fault,WO-001164,2026-05-29 21:08:20,2026-05-30 06:32:40,9.41,4.14,13.54,10855.5,ENG-24,CMMS-SIM
F-000551,2026-05-29 21:00:00,20260529,TR-007,CMP-ELE,Sensor failure,WO-001165,2026-05-29 21:44:37,2026-05-30 04:51:29,7.11,0.74,7.86,10901.8,ELE-45,CMMS-SIM
F-000552,2026-05-30 10:30:00,20260530,TR-007,CMP-HYD,Main pump failure,WO-001166,2026-05-30 16:30:51,2026-05-31 03:00:49,10.5,6.01,16.51,10949.0,HYD-27,CMMS-SIM
F-000553,2026-06-02 01:00:00,20260602,TR-007,CMP-HYD,Hose burst,WO-001169,2026-06-02 02:28:05,2026-06-02 08:32:41,6.08,1.47,7.54,11001.9,HYD-28,CMMS-SIM
F-000554,2026-06-03 20:00:00,20260603,TR-007,CMP-ELE,Sensor failure,WO-001170,2026-06-03 21:27:06,2026-06-04 01:41:01,4.23,1.45,5.68,11050.1,ELE-95,CMMS-SIM
F-000555,2026-06-07 18:00:00,20260607,TR-007,CMP-HYD,Boom cylinder seal leak,WO-001173,2026-06-07 18:37:03,2026-06-07 19:44:07,1.12,0.62,1.74,11066.2,HYD-13,CMMS-SIM
F-000556,2026-06-12 02:30:00,20260612,TR-007,CMP-HYD,Main pump failure,WO-001174,2026-06-12 03:15:34,2026-06-12 10:29:43,7.24,0.76,8.0,11095.5,HYD-30,CMMS-SIM
F-000557,2026-06-13 04:30:00,20260613,TR-007,CMP-HYD,Main pump failure,WO-001175,2026-06-13 05:53:54,2026-06-13 10:16:19,4.37,1.4,5.77,11167.4,HYD-11,CMMS-SIM
F-000558,2026-06-17 18:30:00,20260617,TR-007,CMP-HYD,Valve block leak,WO-001176,2026-06-17 20:28:19,2026-06-18 00:19:04,3.85,1.97,5.82,11182.9,HYD-51,CMMS-SIM
F-000559,2026-06-28 17:00:00,20260628,TR-007,CMP-HYD,Main pump failure,WO-001178,2026-06-28 18:01:24,2026-06-29 04:13:47,10.21,1.02,11.23,11246.7,HYD-25,CMMS-SIM
F-000560,2026-07-16 03:00:00,20260716,TR-007,CMP-HYD,Valve block leak,WO-001183,2026-07-16 06:14:41,2026-07-16 09:38:29,3.4,3.24,6.64,11275.0,HYD-81,CMMS-SIM
F-000561,2026-07-17 17:30:00,20260717,TR-007,CMP-BRK,Brake wear alarm,WO-001184,2026-07-17 18:17:22,2026-07-18 06:27:57,12.18,0.79,12.97,11290.3,BRK-33,CMMS-SIM
F-000562,2026-07-21 04:00:00,20260721,TR-007,CMP-HYD,Main pump failure,WO-001186,2026-07-21 08:49:15,2026-07-21 14:15:06,5.43,4.82,10.25,11345.6,HYD-45,CMMS-SIM
F-000563,2026-07-21 09:00:00,20260721,TR-007,CMP-TYR,Tyre change,WO-001187,2026-07-21 10:35:36,2026-07-21 15:33:57,4.97,1.59,6.57,11395.4,TYR-66,CMMS-SIM
F-000564,2026-07-27 11:30:00,20260727,TR-007,CMP-TYR,Sidewall damage,WO-001189,2026-07-27 11:55:13,2026-07-27 13:27:31,1.54,0.42,1.96,11413.3,TYR-51,CMMS-SIM
F-000565,2026-08-06 17:30:00,20260806,TR-007,CMP-ELE,Harness damage,WO-001193,2026-08-06 21:31:50,2026-08-07 05:37:30,8.09,4.03,12.13,11451.6,ELE-66,CMMS-SIM
F-000566,2026-08-07 02:00:00,20260807,TR-007,CMP-HYD,Boom cylinder seal leak,WO-001194,2026-08-07 03:11:40,2026-08-07 04:58:19,1.78,1.19,2.97,11486.7,HYD-87,CMMS-SIM
F-000567,2026-08-14 21:00:00,20260814,TR-007,CMP-ELE,Lighting circuit fault,WO-001196,2026-08-14 22:42:24,2026-08-15 02:32:42,3.84,1.71,5.55,11531.6,ELE-37,CMMS-SIM
F-000568,2026-08-15 08:30:00,20260815,TR-007,CMP-ELE,Starter fault,WO-001197,2026-08-15 08:51:33,2026-08-15 11:45:23,2.9,0.36,3.26,11552.7,ELE-38,CMMS-SIM
F-000569,2026-08-27 21:00:00,20260827,TR-007,CMP-SVC,Service-related defect,WO-001198,2026-08-27 21:11:34,2026-08-28 09:23:17,12.2,0.19,12.39,11625.6,SVC-22,CMMS-SIM
F-000570,2026-08-31 19:30:00,20260831,TR-007,CMP-TYR,Tyre change,WO-001200,2026-08-31 21:09:52,2026-09-01 04:20:51,7.18,1.66,8.85,11641.9,TYR-65,CMMS-SIM
F-000571,2026-09-04 18:00:00,20260904,TR-007,CMP-HYD,Boom cylinder seal leak,WO-001201,2026-09-04 19:01:42,2026-09-05 02:57:06,7.92,1.03,8.95,11709.3,HYD-50,CMMS-SIM
F-000572,2026-09-05 08:30:00,20260905,TR-007,CMP-ELE,Harness damage,WO-001202,2026-09-05 09:41:46,2026-09-05 21:28:59,11.79,1.2,12.98,11734.0,ELE-08,CMMS-SIM
F-000573,2025-10-06 09:30:00,20251006,TR-008,CMP-ELE,Lighting circuit fault,WO-001205,2025-10-06 12:16:33,2025-10-06 15:07:41,2.85,2.78,5.63,8085.9,ELE-37,CMMS-SIM
F-000574,2025-10-07 05:00:00,20251007,TR-008,CMP-ELE,Sensor failure,WO-001206,2025-10-07 06:53:55,2025-10-07 16:37:25,9.72,1.9,11.62,8102.3,ELE-20,CMMS-SIM
F-000575,2025-10-08 20:30:00,20251008,TR-008,CMP-HYD,Hose burst,WO-001207,2025-10-09 00:17:25,2025-10-09 07:26:13,7.15,3.79,10.94,8147.7,HYD-76,CMMS-SIM
F-000576,2025-10-09 09:30:00,20251009,TR-008,CMP-TYR,Track tension failure,WO-001208,2025-10-09 10:08:28,2025-10-09 12:59:51,2.86,0.64,3.5,8198.6,TYR-69,CMMS-SIM
F-000577,2025-10-14 14:30:00,20251014,TR-008,CMP-ELE,Sensor failure,WO-001212,2025-10-14 15:59:00,2025-10-14 21:17:54,5.31,1.48,6.8,8270.7,ELE-91,CMMS-SIM
F-000578,2025-10-16 19:30:00,20251016,TR-008,CMP-ELE,Starter fault,WO-001213,2025-10-16 21:45:06,2025-10-17 06:00:51,8.26,2.25,10.51,8289.8,ELE-96,CMMS-SIM
F-000579,2025-10-18 06:00:00,20251018,TR-008,CMP-ELE,Harness damage,WO-001214,2025-10-18 07:06:36,2025-10-18 08:36:36,1.5,1.11,2.61,8345.8,ELE-23,CMMS-SIM
F-000580,2025-10-25 01:30:00,20251025,TR-008,CMP-TYR,Tyre change,WO-001218,2025-10-25 04:16:49,2025-10-25 11:55:46,7.65,2.78,10.43,8419.6,TYR-22,CMMS-SIM
F-000581,2025-10-26 10:00:00,20251026,TR-008,CMP-TYR,Sidewall damage,WO-001219,2025-10-26 10:45:04,2025-10-26 21:29:06,10.73,0.75,11.49,8488.9,TYR-14,CMMS-SIM
F-000582,2025-10-27 06:30:00,20251027,TR-008,CMP-TRN,Transmission shift fault,WO-001220,2025-10-27 09:12:33,2025-10-27 11:14:07,2.03,2.71,4.74,8552.9,TRN-47,CMMS-SIM
F-000583,2025-10-28 04:00:00,20251028,TR-008,CMP-TRN,Torque converter issue,WO-001221,2025-10-28 08:01:58,2025-10-28 11:45:08,3.72,4.03,7.75,8615.4,TRN-57,CMMS-SIM
F-000584,2025-10-30 13:00:00,20251030,TR-008,CMP-ENG,Turbo fault,WO-001222,2025-10-30 13:00:04,2025-10-30 21:16:21,8.27,0.0,8.27,8701.9,ENG-86,CMMS-SIM
F-000585,2025-11-03 00:00:00,20251103,TR-008,CMP-BRK,Brake pressure fault,WO-001224,2025-11-03 01:08:04,2025-11-03 10:41:31,9.56,1.13,10.69,8765.8,BRK-37,CMMS-SIM
F-000586,2025-11-04 07:30:00,20251104,TR-008,CMP-ELE,Harness damage,WO-001225,2025-11-04 15:52:32,2025-11-04 22:21:01,6.47,8.38,14.85,8812.7,ELE-42,CMMS-SIM
F-000587,2025-11-09 22:00:00,20251109,TR-008,CMP-HYD,Boom cylinder seal leak,WO-001226,2025-11-10 01:52:41,2025-11-10 11:03:35,9.18,3.88,13.06,8883.3,HYD-68,CMMS-SIM
F-000588,2025-11-10 06:00:00,20251110,TR-008,CMP-BRK,Brake pressure fault,WO-001227,2025-11-10 06:59:38,2025-11-10 10:39:20,3.66,0.99,4.66,8940.2,BRK-23,CMMS-SIM
F-000589,2025-11-11 07:30:00,20251111,TR-008,CMP-TYR,Track tension failure,WO-001228,2025-11-11 10:55:51,2025-11-11 12:20:29,1.41,3.43,4.84,8988.7,TYR-57,CMMS-SIM
F-000590,2025-11-29 08:30:00,20251129,TR-008,CMP-HYD,Main pump failure,WO-001240,2025-11-29 09:29:20,2025-11-29 23:41:33,14.2,0.99,15.19,9019.8,HYD-82,CMMS-SIM
F-000591,2025-11-29 15:00:00,20251129,TR-008,CMP-BRK,Brake pressure fault,WO-001241,2025-11-29 15:30:54,2025-11-30 00:54:04,9.39,0.52,9.9,9078.2,BRK-73,CMMS-SIM
F-000592,2025-12-13 16:30:00,20251213,TR-008,CMP-TYR,Sidewall damage,WO-001247,2025-12-13 16:55:48,2025-12-13 21:18:01,4.37,0.43,4.8,9145.3,TYR-35,CMMS-SIM
F-000593,2025-12-17 08:30:00,20251217,TR-008,CMP-BRK,Brake pressure fault,WO-001248,2025-12-17 10:29:05,2025-12-17 17:18:52,6.83,1.98,8.81,9168.1,BRK-45,CMMS-SIM
F-000594,2025-12-17 21:00:00,20251217,TR-008,CMP-ELE,Sensor failure,WO-001249,2025-12-18 00:04:09,2025-12-18 07:02:11,6.97,3.07,10.04,9198.9,ELE-51,CMMS-SIM
F-000595,2025-12-21 07:00:00,20251221,TR-008,CMP-HYD,Valve block leak,WO-001250,2025-12-21 11:17:53,2025-12-22 01:30:02,14.2,4.3,18.5,9252.9,HYD-56,CMMS-SIM
F-000596,2025-12-23 22:30:00,20251223,TR-008,CMP-ELE,Sensor failure,WO-001251,2025-12-24 00:18:30,2025-12-24 03:55:54,3.62,1.81,5.43,9335.3,ELE-57,CMMS-SIM
F-000597,2025-12-25 16:30:00,20251225,TR-008,CMP-ELE,Harness damage,WO-001252,2025-12-25 17:42:57,2025-12-25 20:29:18,2.77,1.22,3.99,9421.0,ELE-85,CMMS-SIM
F-000598,2026-01-02 14:30:00,20260102,TR-008,CMP-TYR,Sidewall damage,WO-001254,2026-01-02 15:09:02,2026-01-02 21:12:35,6.06,0.65,6.71,9475.1,TYR-89,CMMS-SIM
F-000599,2026-01-11 05:00:00,20260111,TR-008,CMP-ELE,Lighting circuit fault,WO-001259,2026-01-11 07:13:56,2026-01-11 11:59:59,4.77,2.23,7.0,9546.9,ELE-26,CMMS-SIM
F-000600,2026-01-15 07:30:00,20260115,TR-008,CMP-ELE,Starter fault,WO-001260,2026-01-15 09:11:20,2026-01-15 13:16:01,4.08,1.69,5.77,9582.7,ELE-59,CMMS-SIM
F-000601,2026-01-15 20:30:00,20260115,TR-008,CMP-HYD,Hose burst,WO-001261,2026-01-15 23:56:48,2026-01-16 04:15:57,4.32,3.45,7.77,9620.7,HYD-05,CMMS-SIM
F-000602,2026-01-16 21:00:00,20260116,TR-008,CMP-HYD,Boom cylinder seal leak,WO-001262,2026-01-16 21:02:02,2026-01-17 05:19:34,8.29,0.03,8.33,9657.5,HYD-51,CMMS-SIM
F-000603,2026-01-17 19:30:00,20260117,TR-008,CMP-ELE,Harness damage,WO-001263,2026-01-17 21:39:42,2026-01-18 09:08:53,11.49,2.16,13.65,9729.5,ELE-19,CMMS-SIM
F-000604,2026-01-25 17:00:00,20260125,TR-008,CMP-SVC,Service-related defect,WO-001266,2026-01-25 17:08:26,2026-01-25 21:02:41,3.9,0.14,4.04,9772.8,SVC-40,CMMS-SIM
F-000605,2026-02-03 03:30:00,20260203,TR-008,CMP-BRK,Brake wear alarm,WO-001267,2026-02-03 04:02:22,2026-02-03 09:35:39,5.55,0.54,6.09,9842.3,BRK-34,CMMS-SIM
