RosterRecordID,DateKey,ShiftKey,UnitCode,CrewName,OperatorAssigned,OperatorSkillIndex,PlannedAreaID,SourceSystem
RR-0001930,20251027,NIGHT-B,JD-002,Night B,1,0.794,A02,Roster-SIM
RR-0001931,20251027,NIGHT-B,JD-003,Night B,1,0.845,A02,Roster-SIM
RR-0001932,20251027,NIGHT-B,JD-004,Night B,1,0.821,A02,Roster-SIM
RR-0001933,20251027,NIGHT-B,JD-005,Night B,1,0.843,A02,Roster-SIM
RR-0001934,20251027,NIGHT-B,JD-006,Night B,1,0.739,A02,Roster-SIM
RR-0001935,20251027,NIGHT-B,BT-001,Night B,0,0.864,A03,Roster-SIM
RR-0001936,20251027,NIGHT-B,BT-002,Night B,1,0.665,A03,Roster-SIM
RR-0001937,20251027,NIGHT-B,BT-003,Night B,0,0.941,A03,Roster-SIM
RR-0001938,20251027,NIGHT-B,BT-004,Night B,0,0.745,A03,Roster-SIM
RR-0001939,20251027,NIGHT-B,BT-005,Night B,1,0.807,A03,Roster-SIM
RR-0001940,20251027,NIGHT-B,BT-006,Night B,1,0.893,A03,Roster-SIM
RR-0001941,20251027,NIGHT-B,UV-001,Night B,0,0.735,A04,Roster-SIM
RR-0001942,20251027,NIGHT-B,UV-002,Night B,1,0.744,A04,Roster-SIM
RR-0001943,20251027,NIGHT-B,UV-003,Night B,1,0.749,A04,Roster-SIM
RR-0001944,20251027,NIGHT-B,UV-004,Night B,0,0.902,A04,Roster-SIM
RR-0001945,20251028,DAY-A,TR-001,Day A,1,0.983,A01,Roster-SIM
RR-0001946,20251028,DAY-A,TR-002,Day A,1,0.648,A01,Roster-SIM
RR-0001947,20251028,DAY-A,TR-003,Day A,1,0.81,A01,Roster-SIM
RR-0001948,20251028,DAY-A,TR-004,Day A,1,0.636,A01,Roster-SIM
RR-0001949,20251028,DAY-A,TR-005,Day A,1,0.798,A01,Roster-SIM
RR-0001950,20251028,DAY-A,TR-006,Day A,1,0.816,A01,Roster-SIM
RR-0001951,20251028,DAY-A,TR-007,Day A,1,0.831,A01,Roster-SIM
RR-0001952,20251028,DAY-A,TR-008,Day A,1,0.744,A01,Roster-SIM
RR-0001953,20251028,DAY-A,TR-009,Day A,1,0.84,A01,Roster-SIM
RR-0001954,20251028,DAY-A,TR-010,Day A,1,0.702,A01,Roster-SIM
RR-0001955,20251028,DAY-A,TR-011,Day A,1,0.949,A01,Roster-SIM
RR-0001956,20251028,DAY-A,TR-012,Day A,1,0.771,A01,Roster-SIM
RR-0001957,20251028,DAY-A,LH-001,Day A,1,0.658,A01,Roster-SIM
RR-0001958,20251028,DAY-A,LH-002,Day A,1,0.856,A01,Roster-SIM
RR-0001959,20251028,DAY-A,LH-003,Day A,1,0.637,A01,Roster-SIM
RR-0001960,20251028,DAY-A,LH-004,Day A,1,0.799,A01,Roster-SIM
RR-0001961,20251028,DAY-A,LH-005,Day A,1,0.893,A01,Roster-SIM
RR-0001962,20251028,DAY-A,LH-006,Day A,1,0.946,A01,Roster-SIM
RR-0001963,20251028,DAY-A,LH-007,Day A,1,0.838,A01,Roster-SIM
RR-0001964,20251028,DAY-A,LH-008,Day A,1,0.772,A01,Roster-SIM
RR-0001965,20251028,DAY-A,JD-001,Day A,1,0.674,A02,Roster-SIM
RR-0001966,20251028,DAY-A,JD-002,Day A,1,0.786,A02,Roster-SIM
RR-0001967,20251028,DAY-A,JD-003,Day A,1,0.966,A02,Roster-SIM
RR-0001968,20251028,DAY-A,JD-004,Day A,1,0.886,A02,Roster-SIM
RR-0001969,20251028,DAY-A,JD-005,Day A,1,0.839,A02,Roster-SIM
RR-0001970,20251028,DAY-A,JD-006,Day A,1,0.867,A02,Roster-SIM
RR-0001971,20251028,DAY-A,BT-001,Day A,1,0.958,A03,Roster-SIM
RR-0001972,20251028,DAY-A,BT-002,Day A,1,0.847,A03,Roster-SIM
RR-0001973,20251028,DAY-A,BT-003,Day A,1,0.729,A03,Roster-SIM
RR-0001974,20251028,DAY-A,BT-004,Day A,1,0.87,A03,Roster-SIM
RR-0001975,20251028,DAY-A,BT-005,Day A,1,0.85,A03,Roster-SIM
RR-0001976,20251028,DAY-A,BT-006,Day A,1,0.715,A03,Roster-SIM
RR-0001977,20251028,DAY-A,UV-001,Day A,1,0.708,A04,Roster-SIM
RR-0001978,20251028,DAY-A,UV-002,Day A,1,0.78,A04,Roster-SIM
RR-0001979,20251028,DAY-A,UV-003,Day A,1,0.831,A04,Roster-SIM
RR-0001980,20251028,DAY-A,UV-004,Day A,1,0.844,A04,Roster-SIM
RR-0001981,20251028,NIGHT-B,TR-001,Night B,0,0.808,A01,Roster-SIM
RR-0001982,20251028,NIGHT-B,TR-002,Night B,0,0.816,A01,Roster-SIM
RR-0001983,20251028,NIGHT-B,TR-003,Night B,1,0.78,A01,Roster-SIM
RR-0001984,20251028,NIGHT-B,TR-004,Night B,1,0.734,A01,Roster-SIM
RR-0001985,20251028,NIGHT-B,TR-005,Night B,1,0.873,A01,Roster-SIM
RR-0001986,20251028,NIGHT-B,TR-006,Night B,1,0.793,A01,Roster-SIM
RR-0001987,20251028,NIGHT-B,TR-007,Night B,1,0.72,A01,Roster-SIM
RR-0001988,20251028,NIGHT-B,TR-008,Night B,1,0.724,A01,Roster-SIM
RR-0001989,20251028,NIGHT-B,TR-009,Night B,1,0.793,A01,Roster-SIM
RR-0001990,20251028,NIGHT-B,TR-010,Night B,1,0.729,A01,Roster-SIM
RR-0001991,20251028,NIGHT-B,TR-011,Night B,1,0.866,A01,Roster-SIM
RR-0001992,20251028,NIGHT-B,TR-012,Night B,1,0.755,A01,Roster-SIM
RR-0001993,20251028,NIGHT-B,LH-001,Night B,1,0.831,A01,Roster-SIM
RR-0001994,20251028,NIGHT-B,LH-002,Night B,1,0.719,A01,Roster-SIM
RR-0001995,20251028,NIGHT-B,LH-003,Night B,1,0.801,A01,Roster-SIM
RR-0001996,20251028,NIGHT-B,LH-004,Night B,1,0.88,A01,Roster-SIM
RR-0001997,20251028,NIGHT-B,LH-005,Night B,1,0.887,A01,Roster-SIM
RR-0001998,20251028,NIGHT-B,LH-006,Night B,0,0.726,A01,Roster-SIM
RR-0001999,20251028,NIGHT-B,LH-007,Night B,1,0.719,A01,Roster-SIM
RR-0002000,20251028,NIGHT-B,LH-008,Night B,1,0.748,A01,Roster-SIM
RR-0002001,20251028,NIGHT-B,JD-001,Night B,0,0.872,A02,Roster-SIM
RR-0002002,20251028,NIGHT-B,JD-002,Night B,1,0.912,A02,Roster-SIM
RR-0002003,20251028,NIGHT-B,JD-003,Night B,0,0.745,A02,Roster-SIM
RR-0002004,20251028,NIGHT-B,JD-004,Night B,0,0.731,A02,Roster-SIM
RR-0002005,20251028,NIGHT-B,JD-005,Night B,0,0.879,A02,Roster-SIM
RR-0002006,20251028,NIGHT-B,JD-006,Night B,0,0.757,A02,Roster-SIM
RR-0002007,20251028,NIGHT-B,BT-001,Night B,0,0.739,A03,Roster-SIM
RR-0002008,20251028,NIGHT-B,BT-002,Night B,1,0.874,A03,Roster-SIM
RR-0002009,20251028,NIGHT-B,BT-003,Night B,1,0.719,A03,Roster-SIM
RR-0002010,20251028,NIGHT-B,BT-004,Night B,1,0.723,A03,Roster-SIM
RR-0002011,20251028,NIGHT-B,BT-005,Night B,1,0.65,A03,Roster-SIM
RR-0002012,20251028,NIGHT-B,BT-006,Night B,1,0.732,A03,Roster-SIM
RR-0002013,20251028,NIGHT-B,UV-001,Night B,0,0.878,A04,Roster-SIM
RR-0002014,20251028,NIGHT-B,UV-002,Night B,1,0.861,A04,Roster-SIM
RR-0002015,20251028,NIGHT-B,UV-003,Night B,1,0.738,A04,Roster-SIM
RR-0002016,20251028,NIGHT-B,UV-004,Night B,1,0.676,A04,Roster-SIM
RR-0002017,20251029,DAY-A,TR-001,Day A,1,0.914,A01,Roster-SIM
RR-0002018,20251029,DAY-A,TR-002,Day A,0,0.872,A01,Roster-SIM
RR-0002019,20251029,DAY-A,TR-003,Day A,1,1.0,A01,Roster-SIM
RR-0002020,20251029,DAY-A,TR-004,Day A,1,0.785,A01,Roster-SIM
RR-0002021,20251029,DAY-A,TR-005,Day A,0,0.88,A01,Roster-SIM
RR-0002022,20251029,DAY-A,TR-006,Day A,1,0.732,A01,Roster-SIM
RR-0002023,20251029,DAY-A,TR-007,Day A,1,0.708,A01,Roster-SIM
RR-0002024,20251029,DAY-A,TR-008,Day A,1,0.804,A01,Roster-SIM
RR-0002025,20251029,DAY-A,TR-009,Day A,1,0.659,A01,Roster-SIM
RR-0002026,20251029,DAY-A,TR-010,Day A,1,0.793,A01,Roster-SIM
RR-0002027,20251029,DAY-A,TR-011,Day A,1,0.747,A01,Roster-SIM
RR-0002028,20251029,DAY-A,TR-012,Day A,1,0.834,A01,Roster-SIM
RR-0002029,20251029,DAY-A,LH-001,Day A,1,0.775,A01,Roster-SIM
RR-0002030,20251029,DAY-A,LH-002,Day A,1,0.981,A01,Roster-SIM
RR-0002031,20251029,DAY-A,LH-003,Day A,1,0.645,A01,Roster-SIM
RR-0002032,20251029,DAY-A,LH-004,Day A,1,0.727,A01,Roster-SIM
RR-0002033,20251029,DAY-A,LH-005,Day A,1,0.881,A01,Roster-SIM
RR-0002034,20251029,DAY-A,LH-006,Day A,1,0.788,A01,Roster-SIM
RR-0002035,20251029,DAY-A,LH-007,Day A,1,0.822,A01,Roster-SIM
RR-0002036,20251029,DAY-A,LH-008,Day A,1,0.95,A01,Roster-SIM
RR-0002037,20251029,DAY-A,JD-001,Day A,1,0.737,A02,Roster-SIM
RR-0002038,20251029,DAY-A,JD-002,Day A,1,0.796,A02,Roster-SIM
RR-0002039,20251029,DAY-A,JD-003,Day A,1,0.767,A02,Roster-SIM
RR-0002040,20251029,DAY-A,JD-004,Day A,1,0.859,A02,Roster-SIM
RR-0002041,20251029,DAY-A,JD-005,Day A,1,0.844,A02,Roster-SIM
RR-0002042,20251029,DAY-A,JD-006,Day A,1,0.867,A02,Roster-SIM
RR-0002043,20251029,DAY-A,BT-001,Day A,1,0.764,A03,Roster-SIM
RR-0002044,20251029,DAY-A,BT-002,Day A,1,0.934,A03,Roster-SIM
RR-0002045,20251029,DAY-A,BT-003,Day A,1,0.985,A03,Roster-SIM
RR-0002046,20251029,DAY-A,BT-004,Day A,1,0.691,A03,Roster-SIM
RR-0002047,20251029,DAY-A,BT-005,Day A,1,0.777,A03,Roster-SIM
RR-0002048,20251029,DAY-A,BT-006,Day A,1,0.921,A03,Roster-SIM
RR-0002049,20251029,DAY-A,UV-001,Day A,1,0.713,A04,Roster-SIM
RR-0002050,20251029,DAY-A,UV-002,Day A,1,0.846,A04,Roster-SIM
RR-0002051,20251029,DAY-A,UV-003,Day A,1,0.744,A04,Roster-SIM
RR-0002052,20251029,DAY-A,UV-004,Day A,1,0.702,A04,Roster-SIM
RR-0002053,20251029,NIGHT-B,TR-001,Night B,1,0.71,A01,Roster-SIM
RR-0002054,20251029,NIGHT-B,TR-002,Night B,1,0.767,A01,Roster-SIM
RR-0002055,20251029,NIGHT-B,TR-003,Night B,1,0.959,A01,Roster-SIM
RR-0002056,20251029,NIGHT-B,TR-004,Night B,1,0.776,A01,Roster-SIM
RR-0002057,20251029,NIGHT-B,TR-005,Night B,1,0.765,A01,Roster-SIM
RR-0002058,20251029,NIGHT-B,TR-006,Night B,1,0.795,A01,Roster-SIM
RR-0002059,20251029,NIGHT-B,TR-007,Night B,1,0.838,A01,Roster-SIM
RR-0002060,20251029,NIGHT-B,TR-008,Night B,1,0.702,A01,Roster-SIM
RR-0002061,20251029,NIGHT-B,TR-009,Night B,1,0.732,A01,Roster-SIM
RR-0002062,20251029,NIGHT-B,TR-010,Night B,1,0.837,A01,Roster-SIM
RR-0002063,20251029,NIGHT-B,TR-011,Night B,1,0.769,A01,Roster-SIM
RR-0002064,20251029,NIGHT-B,TR-012,Night B,1,0.872,A01,Roster-SIM
RR-0002065,20251029,NIGHT-B,LH-001,Night B,1,0.825,A01,Roster-SIM
RR-0002066,20251029,NIGHT-B,LH-002,Night B,1,0.764,A01,Roster-SIM
RR-0002067,20251029,NIGHT-B,LH-003,Night B,1,0.856,A01,Roster-SIM
RR-0002068,20251029,NIGHT-B,LH-004,Night B,1,0.697,A01,Roster-SIM
RR-0002069,20251029,NIGHT-B,LH-005,Night B,0,0.807,A01,Roster-SIM
RR-0002070,20251029,NIGHT-B,LH-006,Night B,1,0.746,A01,Roster-SIM
RR-0002071,20251029,NIGHT-B,LH-007,Night B,1,0.924,A01,Roster-SIM
RR-0002072,20251029,NIGHT-B,LH-008,Night B,1,0.759,A01,Roster-SIM
RR-0002073,20251029,NIGHT-B,JD-001,Night B,1,0.809,A02,Roster-SIM
RR-0002074,20251029,NIGHT-B,JD-002,Night B,1,0.883,A02,Roster-SIM
RR-0002075,20251029,NIGHT-B,JD-003,Night B,1,0.749,A02,Roster-SIM
RR-0002076,20251029,NIGHT-B,JD-004,Night B,0,0.847,A02,Roster-SIM
RR-0002077,20251029,NIGHT-B,JD-005,Night B,1,0.733,A02,Roster-SIM
RR-0002078,20251029,NIGHT-B,JD-006,Night B,1,0.929,A02,Roster-SIM
RR-0002079,20251029,NIGHT-B,BT-001,Night B,0,0.807,A03,Roster-SIM
RR-0002080,20251029,NIGHT-B,BT-002,Night B,1,0.863,A03,Roster-SIM
RR-0002081,20251029,NIGHT-B,BT-003,Night B,1,0.81,A03,Roster-SIM
RR-0002082,20251029,NIGHT-B,BT-004,Night B,1,0.855,A03,Roster-SIM
RR-0002083,20251029,NIGHT-B,BT-005,Night B,1,0.783,A03,Roster-SIM
RR-0002084,20251029,NIGHT-B,BT-006,Night B,1,0.864,A03,Roster-SIM
RR-0002085,20251029,NIGHT-B,UV-001,Night B,1,0.826,A04,Roster-SIM
RR-0002086,20251029,NIGHT-B,UV-002,Night B,1,0.633,A04,Roster-SIM
RR-0002087,20251029,NIGHT-B,UV-003,Night B,1,0.841,A04,Roster-SIM
RR-0002088,20251029,NIGHT-B,UV-004,Night B,1,1.0,A04,Roster-SIM
RR-0002089,20251030,DAY-A,TR-001,Day A,1,0.888,A01,Roster-SIM
RR-0002090,20251030,DAY-A,TR-002,Day A,1,0.893,A01,Roster-SIM
RR-0002091,20251030,DAY-A,TR-003,Day A,0,0.776,A01,Roster-SIM
RR-0002092,20251030,DAY-A,TR-004,Day A,1,0.795,A01,Roster-SIM
RR-0002093,20251030,DAY-A,TR-005,Day A,1,0.77,A01,Roster-SIM
RR-0002094,20251030,DAY-A,TR-006,Day A,1,0.929,A01,Roster-SIM
RR-0002095,20251030,DAY-A,TR-007,Day A,1,0.793,A01,Roster-SIM
RR-0002096,20251030,DAY-A,TR-008,Day A,1,0.755,A01,Roster-SIM
RR-0002097,20251030,DAY-A,TR-009,Day A,1,0.793,A01,Roster-SIM
RR-0002098,20251030,DAY-A,TR-010,Day A,1,0.835,A01,Roster-SIM
RR-0002099,20251030,DAY-A,TR-011,Day A,1,0.859,A01,Roster-SIM
RR-0002100,20251030,DAY-A,TR-012,Day A,1,0.889,A01,Roster-SIM
RR-0002101,20251030,DAY-A,LH-001,Day A,1,0.862,A01,Roster-SIM
RR-0002102,20251030,DAY-A,LH-002,Day A,1,0.949,A01,Roster-SIM
RR-0002103,20251030,DAY-A,LH-003,Day A,1,0.945,A01,Roster-SIM
RR-0002104,20251030,DAY-A,LH-004,Day A,1,0.827,A01,Roster-SIM
RR-0002105,20251030,DAY-A,LH-005,Day A,1,0.829,A01,Roster-SIM
RR-0002106,20251030,DAY-A,LH-006,Day A,0,0.752,A01,Roster-SIM
RR-0002107,20251030,DAY-A,LH-007,Day A,1,0.723,A01,Roster-SIM
RR-0002108,20251030,DAY-A,LH-008,Day A,1,0.853,A01,Roster-SIM
RR-0002109,20251030,DAY-A,JD-001,Day A,1,0.855,A02,Roster-SIM
RR-0002110,20251030,DAY-A,JD-002,Day A,1,0.743,A02,Roster-SIM
RR-0002111,20251030,DAY-A,JD-003,Day A,1,0.71,A02,Roster-SIM
RR-0002112,20251030,DAY-A,JD-004,Day A,1,0.895,A02,Roster-SIM
RR-0002113,20251030,DAY-A,JD-005,Day A,1,0.537,A02,Roster-SIM
RR-0002114,20251030,DAY-A,JD-006,Day A,1,0.766,A02,Roster-SIM
RR-0002115,20251030,DAY-A,BT-001,Day A,1,0.791,A03,Roster-SIM
RR-0002116,20251030,DAY-A,BT-002,Day A,1,0.898,A03,Roster-SIM
RR-0002117,20251030,DAY-A,BT-003,Day A,1,0.733,A03,Roster-SIM
RR-0002118,20251030,DAY-A,BT-004,Day A,1,0.961,A03,Roster-SIM
RR-0002119,20251030,DAY-A,BT-005,Day A,1,0.728,A03,Roster-SIM
RR-0002120,20251030,DAY-A,BT-006,Day A,1,0.8,A03,Roster-SIM
RR-0002121,20251030,DAY-A,UV-001,Day A,1,0.955,A04,Roster-SIM
RR-0002122,20251030,DAY-A,UV-002,Day A,1,0.764,A04,Roster-SIM
RR-0002123,20251030,DAY-A,UV-003,Day A,1,0.783,A04,Roster-SIM
RR-0002124,20251030,DAY-A,UV-004,Day A,1,0.857,A04,Roster-SIM
RR-0002125,20251030,NIGHT-B,TR-001,Night B,1,0.931,A01,Roster-SIM
RR-0002126,20251030,NIGHT-B,TR-002,Night B,0,0.76,A01,Roster-SIM
RR-0002127,20251030,NIGHT-B,TR-003,Night B,1,0.775,A01,Roster-SIM
RR-0002128,20251030,NIGHT-B,TR-004,Night B,0,0.866,A01,Roster-SIM
RR-0002129,20251030,NIGHT-B,TR-005,Night B,1,0.67,A01,Roster-SIM
RR-0002130,20251030,NIGHT-B,TR-006,Night B,1,0.844,A01,Roster-SIM
RR-0002131,20251030,NIGHT-B,TR-007,Night B,1,0.786,A01,Roster-SIM
RR-0002132,20251030,NIGHT-B,TR-008,Night B,0,0.717,A01,Roster-SIM
RR-0002133,20251030,NIGHT-B,TR-009,Night B,0,0.665,A01,Roster-SIM
RR-0002134,20251030,NIGHT-B,TR-010,Night B,1,0.745,A01,Roster-SIM
RR-0002135,20251030,NIGHT-B,TR-011,Night B,1,0.736,A01,Roster-SIM
RR-0002136,20251030,NIGHT-B,TR-012,Night B,0,0.708,A01,Roster-SIM
RR-0002137,20251030,NIGHT-B,LH-001,Night B,1,0.794,A01,Roster-SIM
RR-0002138,20251030,NIGHT-B,LH-002,Night B,1,0.769,A01,Roster-SIM
RR-0002139,20251030,NIGHT-B,LH-003,Night B,1,0.825,A01,Roster-SIM
RR-0002140,20251030,NIGHT-B,LH-004,Night B,1,0.666,A01,Roster-SIM
RR-0002141,20251030,NIGHT-B,LH-005,Night B,0,0.644,A01,Roster-SIM
RR-0002142,20251030,NIGHT-B,LH-006,Night B,1,0.861,A01,Roster-SIM
RR-0002143,20251030,NIGHT-B,LH-007,Night B,1,0.78,A01,Roster-SIM
RR-0002144,20251030,NIGHT-B,LH-008,Night B,1,0.713,A01,Roster-SIM
RR-0002145,20251030,NIGHT-B,JD-001,Night B,1,0.616,A02,Roster-SIM
RR-0002146,20251030,NIGHT-B,JD-002,Night B,1,0.819,A02,Roster-SIM
RR-0002147,20251030,NIGHT-B,JD-003,Night B,0,0.852,A02,Roster-SIM
RR-0002148,20251030,NIGHT-B,JD-004,Night B,1,0.898,A02,Roster-SIM
RR-0002149,20251030,NIGHT-B,JD-005,Night B,1,0.692,A02,Roster-SIM
RR-0002150,20251030,NIGHT-B,JD-006,Night B,1,0.787,A02,Roster-SIM
RR-0002151,20251030,NIGHT-B,BT-001,Night B,1,0.728,A03,Roster-SIM
RR-0002152,20251030,NIGHT-B,BT-002,Night B,1,0.711,A03,Roster-SIM
RR-0002153,20251030,NIGHT-B,BT-003,Night B,1,0.672,A03,Roster-SIM
RR-0002154,20251030,NIGHT-B,BT-004,Night B,1,0.619,A03,Roster-SIM
RR-0002155,20251030,NIGHT-B,BT-005,Night B,1,0.823,A03,Roster-SIM
RR-0002156,20251030,NIGHT-B,BT-006,Night B,1,0.865,A03,Roster-SIM
RR-0002157,20251030,NIGHT-B,UV-001,Night B,1,0.814,A04,Roster-SIM
RR-0002158,20251030,NIGHT-B,UV-002,Night B,1,0.598,A04,Roster-SIM
RR-0002159,20251030,NIGHT-B,UV-003,Night B,1,0.8,A04,Roster-SIM
RR-0002160,20251030,NIGHT-B,UV-004,Night B,1,0.941,A04,Roster-SIM
RR-0002161,20251031,DAY-A,TR-001,Day A,1,0.745,A01,Roster-SIM
RR-0002162,20251031,DAY-A,TR-002,Day A,1,0.783,A01,Roster-SIM
RR-0002163,20251031,DAY-A,TR-003,Day A,1,0.835,A01,Roster-SIM
RR-0002164,20251031,DAY-A,TR-004,Day A,1,0.785,A01,Roster-SIM
RR-0002165,20251031,DAY-A,TR-005,Day A,0,0.872,A01,Roster-SIM
RR-0002166,20251031,DAY-A,TR-006,Day A,1,0.862,A01,Roster-SIM
RR-0002167,20251031,DAY-A,TR-007,Day A,1,0.793,A01,Roster-SIM
RR-0002168,20251031,DAY-A,TR-008,Day A,1,0.781,A01,Roster-SIM
RR-0002169,20251031,DAY-A,TR-009,Day A,1,0.739,A01,Roster-SIM
RR-0002170,20251031,DAY-A,TR-010,Day A,1,0.849,A01,Roster-SIM
RR-0002171,20251031,DAY-A,TR-011,Day A,1,0.858,A01,Roster-SIM
RR-0002172,20251031,DAY-A,TR-012,Day A,0,0.791,A01,Roster-SIM
RR-0002173,20251031,DAY-A,LH-001,Day A,1,0.762,A01,Roster-SIM
RR-0002174,20251031,DAY-A,LH-002,Day A,1,0.902,A01,Roster-SIM
RR-0002175,20251031,DAY-A,LH-003,Day A,1,0.788,A01,Roster-SIM
RR-0002176,20251031,DAY-A,LH-004,Day A,1,0.973,A01,Roster-SIM
RR-0002177,20251031,DAY-A,LH-005,Day A,1,0.888,A01,Roster-SIM
RR-0002178,20251031,DAY-A,LH-006,Day A,1,0.782,A01,Roster-SIM
RR-0002179,20251031,DAY-A,LH-007,Day A,1,0.831,A01,Roster-SIM
RR-0002180,20251031,DAY-A,LH-008,Day A,1,0.805,A01,Roster-SIM
RR-0002181,20251031,DAY-A,JD-001,Day A,1,0.919,A02,Roster-SIM
RR-0002182,20251031,DAY-A,JD-002,Day A,0,0.742,A02,Roster-SIM
RR-0002183,20251031,DAY-A,JD-003,Day A,1,0.879,A02,Roster-SIM
RR-0002184,20251031,DAY-A,JD-004,Day A,1,0.885,A02,Roster-SIM
RR-0002185,20251031,DAY-A,JD-005,Day A,1,0.897,A02,Roster-SIM
RR-0002186,20251031,DAY-A,JD-006,Day A,1,0.765,A02,Roster-SIM
RR-0002187,20251031,DAY-A,BT-001,Day A,1,0.803,A03,Roster-SIM
RR-0002188,20251031,DAY-A,BT-002,Day A,1,1.0,A03,Roster-SIM
RR-0002189,20251031,DAY-A,BT-003,Day A,0,0.887,A03,Roster-SIM
RR-0002190,20251031,DAY-A,BT-004,Day A,1,1.0,A03,Roster-SIM
RR-0002191,20251031,DAY-A,BT-005,Day A,1,0.703,A03,Roster-SIM
RR-0002192,20251031,DAY-A,BT-006,Day A,0,0.759,A03,Roster-SIM
RR-0002193,20251031,DAY-A,UV-001,Day A,1,0.877,A04,Roster-SIM
RR-0002194,20251031,DAY-A,UV-002,Day A,0,0.834,A04,Roster-SIM
RR-0002195,20251031,DAY-A,UV-003,Day A,1,0.802,A04,Roster-SIM
RR-0002196,20251031,DAY-A,UV-004,Day A,1,0.668,A04,Roster-SIM
RR-0002197,20251031,NIGHT-B,TR-001,Night B,1,0.747,A01,Roster-SIM
RR-0002198,20251031,NIGHT-B,TR-002,Night B,1,0.771,A01,Roster-SIM
RR-0002199,20251031,NIGHT-B,TR-003,Night B,1,0.858,A01,Roster-SIM
RR-0002200,20251031,NIGHT-B,TR-004,Night B,1,0.696,A01,Roster-SIM
RR-0002201,20251031,NIGHT-B,TR-005,Night B,0,0.906,A01,Roster-SIM
RR-0002202,20251031,NIGHT-B,TR-006,Night B,0,0.839,A01,Roster-SIM
RR-0002203,20251031,NIGHT-B,TR-007,Night B,1,0.771,A01,Roster-SIM
RR-0002204,20251031,NIGHT-B,TR-008,Night B,1,0.823,A01,Roster-SIM
RR-0002205,20251031,NIGHT-B,TR-009,Night B,1,0.778,A01,Roster-SIM
RR-0002206,20251031,NIGHT-B,TR-010,Night B,1,0.717,A01,Roster-SIM
RR-0002207,20251031,NIGHT-B,TR-011,Night B,0,0.718,A01,Roster-SIM
RR-0002208,20251031,NIGHT-B,TR-012,Night B,1,0.657,A01,Roster-SIM
RR-0002209,20251031,NIGHT-B,LH-001,Night B,1,0.867,A01,Roster-SIM
RR-0002210,20251031,NIGHT-B,LH-002,Night B,0,0.761,A01,Roster-SIM
RR-0002211,20251031,NIGHT-B,LH-003,Night B,0,0.808,A01,Roster-SIM
RR-0002212,20251031,NIGHT-B,LH-004,Night B,1,0.7,A01,Roster-SIM
RR-0002213,20251031,NIGHT-B,LH-005,Night B,0,0.849,A01,Roster-SIM
RR-0002214,20251031,NIGHT-B,LH-006,Night B,1,0.833,A01,Roster-SIM
RR-0002215,20251031,NIGHT-B,LH-007,Night B,1,0.854,A01,Roster-SIM
RR-0002216,20251031,NIGHT-B,LH-008,Night B,1,0.745,A01,Roster-SIM
RR-0002217,20251031,NIGHT-B,JD-001,Night B,1,0.642,A02,Roster-SIM
RR-0002218,20251031,NIGHT-B,JD-002,Night B,0,0.809,A02,Roster-SIM
RR-0002219,20251031,NIGHT-B,JD-003,Night B,1,0.895,A02,Roster-SIM
RR-0002220,20251031,NIGHT-B,JD-004,Night B,0,0.904,A02,Roster-SIM
RR-0002221,20251031,NIGHT-B,JD-005,Night B,1,0.684,A02,Roster-SIM
RR-0002222,20251031,NIGHT-B,JD-006,Night B,0,0.701,A02,Roster-SIM
RR-0002223,20251031,NIGHT-B,BT-001,Night B,1,0.723,A03,Roster-SIM
RR-0002224,20251031,NIGHT-B,BT-002,Night B,1,0.796,A03,Roster-SIM
RR-0002225,20251031,NIGHT-B,BT-003,Night B,1,0.794,A03,Roster-SIM
RR-0002226,20251031,NIGHT-B,BT-004,Night B,1,0.769,A03,Roster-SIM
RR-0002227,20251031,NIGHT-B,BT-005,Night B,1,0.833,A03,Roster-SIM
RR-0002228,20251031,NIGHT-B,BT-006,Night B,1,0.738,A03,Roster-SIM
RR-0002229,20251031,NIGHT-B,UV-001,Night B,1,0.814,A04,Roster-SIM
RR-0002230,20251031,NIGHT-B,UV-002,Night B,1,0.712,A04,Roster-SIM
RR-0002231,20251031,NIGHT-B,UV-003,Night B,1,0.837,A04,Roster-SIM
RR-0002232,20251031,NIGHT-B,UV-004,Night B,1,0.692,A04,Roster-SIM
RR-0002233,20251101,DAY-A,TR-001,Day A,1,0.864,A01,Roster-SIM
RR-0002234,20251101,DAY-A,TR-002,Day A,1,0.815,A01,Roster-SIM
RR-0002235,20251101,DAY-A,TR-003,Day A,1,0.827,A01,Roster-SIM
RR-0002236,20251101,DAY-A,TR-004,Day A,1,0.928,A01,Roster-SIM
RR-0002237,20251101,DAY-A,TR-005,Day A,1,0.77,A01,Roster-SIM
RR-0002238,20251101,DAY-A,TR-006,Day A,1,0.816,A01,Roster-SIM
RR-0002239,20251101,DAY-A,TR-007,Day A,1,0.857,A01,Roster-SIM
RR-0002240,20251101,DAY-A,TR-008,Day A,1,0.698,A01,Roster-SIM
RR-0002241,20251101,DAY-A,TR-009,Day A,1,0.952,A01,Roster-SIM
RR-0002242,20251101,DAY-A,TR-010,Day A,1,0.925,A01,Roster-SIM
RR-0002243,20251101,DAY-A,TR-011,Day A,1,0.958,A01,Roster-SIM
RR-0002244,20251101,DAY-A,TR-012,Day A,0,0.897,A01,Roster-SIM
RR-0002245,20251101,DAY-A,LH-001,Day A,1,0.845,A01,Roster-SIM
