ReadingID,DateKey,ReadingTimestamp,UnitCode,SMUHours,ConditionIndex,HydraulicOilTempC,FeParticlesPPM,BrakeTestDaysOverdue,VibrationIndex,ActiveAlertCount,SourceSystem
CM-0004305,20260128,2026-01-28 08:00:00,JD-001,17127.7,0.746,86.0,41.9,0,0.717,0,PI-SIM
CM-0004306,20260128,2026-01-28 08:00:00,JD-002,12792.5,0.784,86.3,45.1,0,0.706,0,PI-SIM
CM-0004307,20260128,2026-01-28 08:00:00,JD-003,10561.2,0.861,82.1,25.7,0,0.528,0,PI-SIM
CM-0004308,20260128,2026-01-28 08:00:00,JD-004,18102.7,0.716,89.3,50.7,0,0.697,0,PI-SIM
CM-0004309,20260128,2026-01-28 08:00:00,JD-005,19298.3,0.621,91.0,58.2,0,0.97,0,PI-SIM
CM-0004310,20260128,2026-01-28 08:00:00,JD-006,18299.1,0.783,83.9,33.2,0,0.55,0,PI-SIM
CM-0004311,20260128,2026-01-28 08:00:00,BT-001,11990.0,0.777,87.2,20.7,0,0.58,0,PI-SIM
CM-0004312,20260128,2026-01-28 08:00:00,BT-002,18971.7,0.818,83.5,42.7,0,0.525,0,PI-SIM
CM-0004313,20260128,2026-01-28 08:00:00,BT-003,17858.3,0.772,87.9,40.1,0,0.751,0,PI-SIM
CM-0004314,20260128,2026-01-28 08:00:00,BT-004,19232.6,0.883,80.8,40.7,0,0.678,0,PI-SIM
CM-0004315,20260128,2026-01-28 08:00:00,BT-005,8504.2,0.889,82.8,34.0,0,0.684,0,PI-SIM
CM-0004316,20260128,2026-01-28 08:00:00,BT-006,18279.8,0.787,81.4,20.2,0,0.622,0,PI-SIM
CM-0004317,20260128,2026-01-28 08:00:00,UV-001,9411.5,0.797,87.4,47.2,0,0.691,0,PI-SIM
CM-0004318,20260128,2026-01-28 08:00:00,UV-002,12827.6,0.888,85.7,30.2,0,0.316,0,PI-SIM
CM-0004319,20260128,2026-01-28 08:00:00,UV-003,13560.3,0.896,79.0,26.7,0,0.488,0,PI-SIM
CM-0004320,20260128,2026-01-28 08:00:00,UV-004,9884.2,0.899,79.0,36.9,0,0.312,0,PI-SIM
CM-0004321,20260129,2026-01-29 08:00:00,TR-001,15340.3,0.855,82.4,36.3,0,0.675,0,PI-SIM
CM-0004322,20260129,2026-01-29 08:00:00,TR-002,19017.3,0.816,86.3,28.5,0,0.697,0,PI-SIM
CM-0004323,20260129,2026-01-29 08:00:00,TR-003,13608.2,0.798,81.8,29.8,0,0.65,0,PI-SIM
CM-0004324,20260129,2026-01-29 08:00:00,TR-004,8429.8,0.764,87.4,41.0,0,0.759,0,PI-SIM
CM-0004325,20260129,2026-01-29 08:00:00,TR-005,10809.8,0.75,86.3,38.0,0,0.75,0,PI-SIM
CM-0004326,20260129,2026-01-29 08:00:00,TR-006,12891.4,0.754,81.5,35.4,0,0.681,0,PI-SIM
CM-0004327,20260129,2026-01-29 08:00:00,TR-007,18729.3,0.758,85.0,34.4,0,0.708,0,PI-SIM
CM-0004328,20260129,2026-01-29 08:00:00,TR-008,13769.2,0.81,85.5,26.4,0,0.539,0,PI-SIM
CM-0004329,20260129,2026-01-29 08:00:00,TR-009,10091.1,0.852,81.6,40.1,0,0.526,0,PI-SIM
CM-0004330,20260129,2026-01-29 08:00:00,TR-010,10759.6,0.78,87.2,50.4,0,0.551,0,PI-SIM
CM-0004331,20260129,2026-01-29 08:00:00,TR-011,15651.0,0.781,92.8,51.6,0,0.663,0,PI-SIM
CM-0004332,20260129,2026-01-29 08:00:00,TR-012,17837.3,0.794,86.3,29.9,0,0.665,0,PI-SIM
CM-0004333,20260129,2026-01-29 08:00:00,LH-001,16628.0,0.785,85.6,31.7,0,0.526,0,PI-SIM
CM-0004334,20260129,2026-01-29 08:00:00,LH-002,12343.4,0.744,86.1,47.3,0,0.618,0,PI-SIM
CM-0004335,20260129,2026-01-29 08:00:00,LH-003,12033.6,0.725,88.6,38.3,0,0.721,0,PI-SIM
CM-0004336,20260129,2026-01-29 08:00:00,LH-004,16364.2,0.678,90.4,43.1,0,0.7,0,PI-SIM
CM-0004337,20260129,2026-01-29 08:00:00,LH-005,12628.7,0.778,82.3,35.4,0,0.61,0,PI-SIM
CM-0004338,20260129,2026-01-29 08:00:00,LH-006,15076.6,0.747,87.7,51.4,0,0.792,0,PI-SIM
CM-0004339,20260129,2026-01-29 08:00:00,LH-007,17368.3,0.738,90.5,50.8,0,0.664,0,PI-SIM
CM-0004340,20260129,2026-01-29 08:00:00,LH-008,9505.8,0.743,92.6,39.7,0,0.734,0,PI-SIM
CM-0004341,20260129,2026-01-29 08:00:00,JD-001,17140.5,0.754,89.9,44.3,0,0.657,0,PI-SIM
CM-0004342,20260129,2026-01-29 08:00:00,JD-002,12805.3,0.801,87.8,29.2,0,0.558,0,PI-SIM
CM-0004343,20260129,2026-01-29 08:00:00,JD-003,10574.1,0.812,86.9,33.7,0,0.751,0,PI-SIM
CM-0004344,20260129,2026-01-29 08:00:00,JD-004,18114.8,0.729,87.1,20.1,0,0.792,0,PI-SIM
CM-0004345,20260129,2026-01-29 08:00:00,JD-005,19309.9,0.634,86.6,45.4,0,0.696,0,PI-SIM
CM-0004346,20260129,2026-01-29 08:00:00,JD-006,18312.1,0.803,87.9,28.5,0,0.62,0,PI-SIM
CM-0004347,20260129,2026-01-29 08:00:00,BT-001,12002.4,0.824,83.4,25.6,0,0.547,0,PI-SIM
CM-0004348,20260129,2026-01-29 08:00:00,BT-002,18984.2,0.864,81.9,9.9,0,0.636,0,PI-SIM
CM-0004349,20260129,2026-01-29 08:00:00,BT-003,17870.7,0.762,87.2,55.9,0,0.612,0,PI-SIM
CM-0004350,20260129,2026-01-29 08:00:00,BT-004,19245.1,0.773,90.6,56.9,0,0.701,0,PI-SIM
CM-0004351,20260129,2026-01-29 08:00:00,BT-005,8517.5,0.941,85.3,34.7,0,0.273,0,PI-SIM
CM-0004352,20260129,2026-01-29 08:00:00,BT-006,18292.1,0.706,92.8,47.2,0,0.924,0,PI-SIM
CM-0004353,20260129,2026-01-29 08:00:00,UV-001,9423.3,0.837,89.0,38.5,0,0.581,0,PI-SIM
CM-0004354,20260129,2026-01-29 08:00:00,UV-002,12840.0,0.907,80.4,36.6,0,0.405,0,PI-SIM
CM-0004355,20260129,2026-01-29 08:00:00,UV-003,13572.2,0.852,87.1,33.3,0,0.555,0,PI-SIM
CM-0004356,20260129,2026-01-29 08:00:00,UV-004,9896.1,0.916,80.0,16.1,0,0.361,0,PI-SIM
CM-0004357,20260130,2026-01-30 08:00:00,TR-001,15355.2,0.854,84.0,38.5,0,0.558,0,PI-SIM
CM-0004358,20260130,2026-01-30 08:00:00,TR-002,19032.2,0.858,87.3,34.5,0,0.52,0,PI-SIM
CM-0004359,20260130,2026-01-30 08:00:00,TR-003,13622.9,0.784,84.6,42.1,0,0.551,0,PI-SIM
CM-0004360,20260130,2026-01-30 08:00:00,TR-004,8444.4,0.743,91.1,42.7,0,0.672,0,PI-SIM
CM-0004361,20260130,2026-01-30 08:00:00,TR-005,10824.6,0.759,87.8,38.9,0,0.663,0,PI-SIM
CM-0004362,20260130,2026-01-30 08:00:00,TR-006,12906.3,0.808,84.9,40.5,0,0.539,0,PI-SIM
CM-0004363,20260130,2026-01-30 08:00:00,TR-007,18744.0,0.767,87.6,38.7,0,0.666,0,PI-SIM
CM-0004364,20260130,2026-01-30 08:00:00,TR-008,13784.5,0.784,83.7,43.8,0,0.487,0,PI-SIM
CM-0004365,20260130,2026-01-30 08:00:00,TR-009,10106.1,0.851,81.4,33.4,0,0.566,0,PI-SIM
CM-0004366,20260130,2026-01-30 08:00:00,TR-010,10773.8,0.746,90.2,28.0,0,0.766,0,PI-SIM
CM-0004367,20260130,2026-01-30 08:00:00,TR-011,15665.7,0.736,87.7,36.5,0,0.752,0,PI-SIM
CM-0004368,20260130,2026-01-30 08:00:00,TR-012,17852.3,0.778,86.9,45.4,0,0.577,0,PI-SIM
CM-0004369,20260130,2026-01-30 08:00:00,LH-001,16642.0,0.764,85.2,26.2,0,0.53,0,PI-SIM
CM-0004370,20260130,2026-01-30 08:00:00,LH-002,12357.1,0.732,88.7,55.3,0,0.844,0,PI-SIM
CM-0004371,20260130,2026-01-30 08:00:00,LH-003,12047.6,0.736,89.2,42.7,0,0.775,0,PI-SIM
CM-0004372,20260130,2026-01-30 08:00:00,LH-004,16377.7,0.731,86.5,33.9,0,0.883,0,PI-SIM
CM-0004373,20260130,2026-01-30 08:00:00,LH-005,12642.4,0.762,88.9,44.1,0,0.693,0,PI-SIM
CM-0004374,20260130,2026-01-30 08:00:00,LH-006,15090.5,0.651,87.9,51.0,0,0.878,0,PI-SIM
CM-0004375,20260130,2026-01-30 08:00:00,LH-007,17382.4,0.706,94.9,52.8,0,0.71,0,PI-SIM
CM-0004376,20260130,2026-01-30 08:00:00,LH-008,9519.2,0.753,90.7,53.2,0,0.578,0,PI-SIM
CM-0004377,20260130,2026-01-30 08:00:00,JD-001,17153.2,0.783,89.1,46.9,0,0.596,0,PI-SIM
CM-0004378,20260130,2026-01-30 08:00:00,JD-002,12818.2,0.75,83.3,35.6,0,0.69,0,PI-SIM
CM-0004379,20260130,2026-01-30 08:00:00,JD-003,10587.1,0.809,90.2,38.2,0,0.628,0,PI-SIM
CM-0004380,20260130,2026-01-30 08:00:00,JD-004,18126.9,0.764,85.0,36.9,0,0.678,0,PI-SIM
CM-0004381,20260130,2026-01-30 08:00:00,JD-005,19321.4,0.657,92.2,48.9,0,0.816,0,PI-SIM
CM-0004382,20260130,2026-01-30 08:00:00,JD-006,18325.1,0.836,86.7,28.6,0,0.567,0,PI-SIM
CM-0004383,20260130,2026-01-30 08:00:00,BT-001,12014.9,0.842,81.3,36.6,0,0.49,0,PI-SIM
CM-0004384,20260130,2026-01-30 08:00:00,BT-002,18996.7,0.824,85.0,34.6,0,0.691,0,PI-SIM
CM-0004385,20260130,2026-01-30 08:00:00,BT-003,17883.1,0.836,82.9,44.8,0,0.38,0,PI-SIM
CM-0004386,20260130,2026-01-30 08:00:00,BT-004,19257.5,0.86,87.3,31.9,0,0.47,0,PI-SIM
CM-0004387,20260130,2026-01-30 08:00:00,BT-005,8530.7,0.864,85.5,38.8,0,0.474,0,PI-SIM
CM-0004388,20260130,2026-01-30 08:00:00,BT-006,18304.4,0.835,84.2,28.8,0,0.743,0,PI-SIM
CM-0004389,20260130,2026-01-30 08:00:00,UV-001,9435.1,0.844,87.2,35.7,0,0.565,0,PI-SIM
CM-0004390,20260130,2026-01-30 08:00:00,UV-002,12852.4,0.843,88.6,37.0,0,0.566,0,PI-SIM
CM-0004391,20260130,2026-01-30 08:00:00,UV-003,13584.1,0.791,94.3,31.6,0,0.586,0,PI-SIM
CM-0004392,20260130,2026-01-30 08:00:00,UV-004,9908.1,0.92,78.7,24.3,0,0.456,0,PI-SIM
CM-0004393,20260131,2026-01-31 08:00:00,TR-001,15370.1,0.831,84.8,50.2,0,0.562,0,PI-SIM
CM-0004394,20260131,2026-01-31 08:00:00,TR-002,19047.1,0.803,85.8,44.8,0,0.59,0,PI-SIM
CM-0004395,20260131,2026-01-31 08:00:00,TR-003,13637.5,0.748,94.8,33.3,0,0.618,0,PI-SIM
CM-0004396,20260131,2026-01-31 08:00:00,TR-004,8459.1,0.741,91.8,37.5,0,0.77,0,PI-SIM
CM-0004397,20260131,2026-01-31 08:00:00,TR-005,10839.4,0.829,86.1,40.9,0,0.555,0,PI-SIM
CM-0004398,20260131,2026-01-31 08:00:00,TR-006,12921.1,0.792,84.8,51.8,0,0.806,0,PI-SIM
CM-0004399,20260131,2026-01-31 08:00:00,TR-007,18758.7,0.741,95.3,48.4,0,0.753,0,PI-SIM
CM-0004400,20260131,2026-01-31 08:00:00,TR-008,13799.9,0.808,85.4,41.0,0,0.578,0,PI-SIM
CM-0004401,20260131,2026-01-31 08:00:00,TR-009,10121.0,0.789,86.5,27.8,0,0.668,0,PI-SIM
CM-0004402,20260131,2026-01-31 08:00:00,TR-010,10788.1,0.722,84.8,40.0,0,0.758,0,PI-SIM
CM-0004403,20260131,2026-01-31 08:00:00,TR-011,15680.5,0.79,82.4,42.6,0,0.718,0,PI-SIM
CM-0004404,20260131,2026-01-31 08:00:00,TR-012,17867.2,0.794,83.7,45.6,0,0.636,0,PI-SIM
CM-0004405,20260131,2026-01-31 08:00:00,LH-001,16656.0,0.733,85.1,42.9,0,0.718,0,PI-SIM
CM-0004406,20260131,2026-01-31 08:00:00,LH-002,12370.7,0.732,86.2,57.3,0,0.673,0,PI-SIM
CM-0004407,20260131,2026-01-31 08:00:00,LH-003,12061.6,0.767,89.4,41.4,0,0.767,0,PI-SIM
CM-0004408,20260131,2026-01-31 08:00:00,LH-004,16391.3,0.667,88.7,64.1,0,0.875,0,PI-SIM
CM-0004409,20260131,2026-01-31 08:00:00,LH-005,12656.2,0.822,85.5,43.8,0,0.666,0,PI-SIM
CM-0004410,20260131,2026-01-31 08:00:00,LH-006,15104.4,0.669,93.7,52.8,0,0.862,0,PI-SIM
CM-0004411,20260131,2026-01-31 08:00:00,LH-007,17396.5,0.799,86.1,30.7,0,0.635,0,PI-SIM
CM-0004412,20260131,2026-01-31 08:00:00,LH-008,9532.5,0.73,89.8,31.9,0,0.717,0,PI-SIM
CM-0004413,20260131,2026-01-31 08:00:00,JD-001,17165.9,0.768,84.2,44.7,0,0.66,0,PI-SIM
CM-0004414,20260131,2026-01-31 08:00:00,JD-002,12831.1,0.837,81.3,29.3,0,0.399,0,PI-SIM
CM-0004415,20260131,2026-01-31 08:00:00,JD-003,10600.0,0.811,94.1,47.3,0,0.697,0,PI-SIM
CM-0004416,20260131,2026-01-31 08:00:00,JD-004,18139.0,0.717,89.8,51.2,0,0.791,0,PI-SIM
CM-0004417,20260131,2026-01-31 08:00:00,JD-005,19332.9,0.632,88.7,64.4,0,1.135,0,PI-SIM
CM-0004418,20260131,2026-01-31 08:00:00,JD-006,18338.1,0.774,80.4,35.8,0,0.663,0,PI-SIM
CM-0004419,20260131,2026-01-31 08:00:00,BT-001,12027.3,0.818,82.6,28.9,0,0.742,0,PI-SIM
CM-0004420,20260131,2026-01-31 08:00:00,BT-002,19009.3,0.798,91.2,28.9,0,0.669,0,PI-SIM
CM-0004421,20260131,2026-01-31 08:00:00,BT-003,17895.4,0.82,82.5,40.2,0,0.623,0,PI-SIM
CM-0004422,20260131,2026-01-31 08:00:00,BT-004,19270.0,0.836,86.5,33.4,0,0.612,0,PI-SIM
CM-0004423,20260131,2026-01-31 08:00:00,BT-005,8544.0,0.823,88.6,32.0,0,0.491,0,PI-SIM
CM-0004424,20260131,2026-01-31 08:00:00,BT-006,18316.7,0.719,91.4,32.4,0,0.774,0,PI-SIM
CM-0004425,20260131,2026-01-31 08:00:00,UV-001,9446.9,0.85,78.6,42.1,0,0.551,0,PI-SIM
CM-0004426,20260131,2026-01-31 08:00:00,UV-002,12864.9,0.885,85.9,35.8,0,0.531,0,PI-SIM
CM-0004427,20260131,2026-01-31 08:00:00,UV-003,13596.0,0.842,87.7,27.0,0,0.533,0,PI-SIM
CM-0004428,20260131,2026-01-31 08:00:00,UV-004,9920.0,0.897,86.9,18.8,0,0.335,0,PI-SIM
CM-0004429,20260201,2026-02-01 08:00:00,TR-001,15385.0,0.825,82.0,35.8,0,0.564,0,PI-SIM
CM-0004430,20260201,2026-02-01 08:00:00,TR-002,19061.9,0.755,84.7,46.4,0,0.74,0,PI-SIM
CM-0004431,20260201,2026-02-01 08:00:00,TR-003,13652.2,0.814,85.3,25.5,0,0.618,0,PI-SIM
CM-0004432,20260201,2026-02-01 08:00:00,TR-004,8473.7,0.704,91.6,56.1,0,0.735,0,PI-SIM
CM-0004433,20260201,2026-02-01 08:00:00,TR-005,10854.3,0.778,89.4,34.0,0,0.749,0,PI-SIM
CM-0004434,20260201,2026-02-01 08:00:00,TR-006,12936.0,0.816,85.5,36.9,0,0.56,0,PI-SIM
CM-0004435,20260201,2026-02-01 08:00:00,TR-007,18773.4,0.779,82.5,38.9,0,0.719,0,PI-SIM
CM-0004436,20260201,2026-02-01 08:00:00,TR-008,13815.2,0.777,86.6,50.7,0,0.519,0,PI-SIM
CM-0004437,20260201,2026-02-01 08:00:00,TR-009,10136.0,0.866,81.6,35.2,0,0.627,0,PI-SIM
CM-0004438,20260201,2026-02-01 08:00:00,TR-010,10802.3,0.747,86.5,39.8,0,0.789,0,PI-SIM
CM-0004439,20260201,2026-02-01 08:00:00,TR-011,15695.2,0.74,89.3,50.1,0,0.861,0,PI-SIM
CM-0004440,20260201,2026-02-01 08:00:00,TR-012,17882.2,0.803,83.8,34.9,0,0.694,0,PI-SIM
CM-0004441,20260201,2026-02-01 08:00:00,LH-001,16670.1,0.798,88.7,41.7,0,0.542,0,PI-SIM
CM-0004442,20260201,2026-02-01 08:00:00,LH-002,12384.4,0.715,96.8,61.4,0,0.719,0,PI-SIM
CM-0004443,20260201,2026-02-01 08:00:00,LH-003,12075.5,0.711,88.4,37.4,0,0.708,0,PI-SIM
CM-0004444,20260201,2026-02-01 08:00:00,LH-004,16404.9,0.701,90.4,47.5,0,0.762,0,PI-SIM
CM-0004445,20260201,2026-02-01 08:00:00,LH-005,12669.9,0.803,87.0,32.7,0,0.572,0,PI-SIM
CM-0004446,20260201,2026-02-01 08:00:00,LH-006,15118.3,0.692,93.4,54.0,0,0.829,0,PI-SIM
CM-0004447,20260201,2026-02-01 08:00:00,LH-007,17410.6,0.808,87.1,43.5,0,0.558,0,PI-SIM
CM-0004448,20260201,2026-02-01 08:00:00,LH-008,9545.8,0.705,88.1,46.5,0,0.798,0,PI-SIM
CM-0004449,20260201,2026-02-01 08:00:00,JD-001,17178.6,0.771,88.0,40.7,0,0.506,0,PI-SIM
CM-0004450,20260201,2026-02-01 08:00:00,JD-002,12844.0,0.747,88.5,36.1,0,0.708,0,PI-SIM
CM-0004451,20260201,2026-02-01 08:00:00,JD-003,10612.9,0.751,85.6,40.9,0,0.686,0,PI-SIM
CM-0004452,20260201,2026-02-01 08:00:00,JD-004,18151.2,0.745,85.6,49.1,0,0.697,0,PI-SIM
CM-0004453,20260201,2026-02-01 08:00:00,JD-005,19344.5,0.639,90.5,46.6,0,1.008,0,PI-SIM
CM-0004454,20260201,2026-02-01 08:00:00,JD-006,18351.1,0.813,91.4,33.3,0,0.596,0,PI-SIM
CM-0004455,20260201,2026-02-01 08:00:00,BT-001,12039.7,0.784,89.9,42.0,0,0.72,0,PI-SIM
CM-0004456,20260201,2026-02-01 08:00:00,BT-002,19021.8,0.825,88.4,35.1,0,0.564,0,PI-SIM
CM-0004457,20260201,2026-02-01 08:00:00,BT-003,17907.8,0.768,84.5,30.0,0,0.784,0,PI-SIM
CM-0004458,20260201,2026-02-01 08:00:00,BT-004,19282.5,0.804,84.7,40.3,0,0.759,0,PI-SIM
CM-0004459,20260201,2026-02-01 08:00:00,BT-005,8557.3,0.882,81.3,34.1,0,0.538,0,PI-SIM
CM-0004460,20260201,2026-02-01 08:00:00,BT-006,18329.0,0.721,89.3,40.5,0,0.755,0,PI-SIM
CM-0004461,20260201,2026-02-01 08:00:00,UV-001,9458.7,0.838,79.8,41.9,0,0.56,0,PI-SIM
CM-0004462,20260201,2026-02-01 08:00:00,UV-002,12877.3,0.885,82.8,24.6,0,0.392,0,PI-SIM
CM-0004463,20260201,2026-02-01 08:00:00,UV-003,13607.9,0.879,79.0,27.9,0,0.484,0,PI-SIM
CM-0004464,20260201,2026-02-01 08:00:00,UV-004,9932.0,0.863,79.8,21.1,0,0.578,0,PI-SIM
CM-0004465,20260202,2026-02-02 08:00:00,TR-001,15400.0,0.774,87.7,47.9,0,0.6,0,PI-SIM
CM-0004466,20260202,2026-02-02 08:00:00,TR-002,19076.8,0.826,81.5,29.2,0,0.48,0,PI-SIM
CM-0004467,20260202,2026-02-02 08:00:00,TR-003,13666.9,0.736,89.0,35.4,0,0.789,0,PI-SIM
CM-0004468,20260202,2026-02-02 08:00:00,TR-004,8488.4,0.758,92.2,37.0,0,0.618,0,PI-SIM
CM-0004469,20260202,2026-02-02 08:00:00,TR-005,10869.1,0.778,82.5,36.2,0,0.562,0,PI-SIM
CM-0004470,20260202,2026-02-02 08:00:00,TR-006,12950.9,0.815,82.1,28.1,0,0.693,0,PI-SIM
CM-0004471,20260202,2026-02-02 08:00:00,TR-007,18788.1,0.796,93.4,35.5,0,0.684,0,PI-SIM
CM-0004472,20260202,2026-02-02 08:00:00,TR-008,13830.6,0.74,87.6,50.8,0,0.765,0,PI-SIM
CM-0004473,20260202,2026-02-02 08:00:00,TR-009,10151.0,0.88,82.9,32.5,0,0.466,0,PI-SIM
CM-0004474,20260202,2026-02-02 08:00:00,TR-010,10816.6,0.719,83.8,36.2,0,0.617,0,PI-SIM
CM-0004475,20260202,2026-02-02 08:00:00,TR-011,15710.0,0.755,89.8,49.9,0,0.614,0,PI-SIM
CM-0004476,20260202,2026-02-02 08:00:00,TR-012,17897.1,0.867,81.3,12.6,0,0.434,0,PI-SIM
CM-0004477,20260202,2026-02-02 08:00:00,LH-001,16684.1,0.761,84.8,30.5,0,0.745,0,PI-SIM
CM-0004478,20260202,2026-02-02 08:00:00,LH-002,12398.0,0.765,86.4,59.9,0,0.745,0,PI-SIM
CM-0004479,20260202,2026-02-02 08:00:00,LH-003,12089.5,0.718,89.9,37.5,0,0.773,0,PI-SIM
CM-0004480,20260202,2026-02-02 08:00:00,LH-004,16418.4,0.601,90.6,63.7,0,0.882,0,PI-SIM
CM-0004481,20260202,2026-02-02 08:00:00,LH-005,12683.7,0.806,84.5,31.1,0,0.588,0,PI-SIM
CM-0004482,20260202,2026-02-02 08:00:00,LH-006,15132.2,0.715,84.8,46.7,0,0.737,0,PI-SIM
CM-0004483,20260202,2026-02-02 08:00:00,LH-007,17424.8,0.791,87.4,41.5,0,0.655,0,PI-SIM
CM-0004484,20260202,2026-02-02 08:00:00,LH-008,9559.1,0.698,88.9,39.7,0,0.809,0,PI-SIM
CM-0004485,20260202,2026-02-02 08:00:00,JD-001,17191.4,0.727,89.6,46.3,0,0.717,0,PI-SIM
CM-0004486,20260202,2026-02-02 08:00:00,JD-002,12856.9,0.777,84.6,40.1,0,0.638,0,PI-SIM
CM-0004487,20260202,2026-02-02 08:00:00,JD-003,10625.9,0.816,82.5,41.0,0,0.588,0,PI-SIM
CM-0004488,20260202,2026-02-02 08:00:00,JD-004,18163.3,0.737,92.7,40.8,0,0.782,0,PI-SIM
CM-0004489,20260202,2026-02-02 08:00:00,JD-005,19356.0,0.55,94.3,81.4,0,1.07,1,PI-SIM
CM-0004490,20260202,2026-02-02 08:00:00,JD-006,18364.1,0.823,89.6,41.1,0,0.401,0,PI-SIM
CM-0004491,20260202,2026-02-02 08:00:00,BT-001,12052.1,0.849,81.9,42.0,0,0.531,0,PI-SIM
CM-0004492,20260202,2026-02-02 08:00:00,BT-002,19034.3,0.919,81.8,19.7,0,0.354,0,PI-SIM
CM-0004493,20260202,2026-02-02 08:00:00,BT-003,17920.2,0.835,85.6,32.4,0,0.54,0,PI-SIM
CM-0004494,20260202,2026-02-02 08:00:00,BT-004,19294.9,0.864,87.2,30.6,0,0.56,0,PI-SIM
CM-0004495,20260202,2026-02-02 08:00:00,BT-005,8570.6,0.915,80.9,32.7,0,0.475,0,PI-SIM
CM-0004496,20260202,2026-02-02 08:00:00,BT-006,18341.3,0.775,85.4,41.7,0,0.612,0,PI-SIM
CM-0004497,20260202,2026-02-02 08:00:00,UV-001,9470.6,0.829,86.9,38.3,0,0.491,0,PI-SIM
CM-0004498,20260202,2026-02-02 08:00:00,UV-002,12889.7,0.917,83.7,18.7,0,0.467,0,PI-SIM
CM-0004499,20260202,2026-02-02 08:00:00,UV-003,13619.8,0.876,81.6,29.0,0,0.475,0,PI-SIM
CM-0004500,20260202,2026-02-02 08:00:00,UV-004,9943.9,0.868,81.9,23.5,0,0.495,0,PI-SIM
CM-0004501,20260203,2026-02-03 08:00:00,TR-001,15414.9,0.781,86.5,33.6,0,0.577,0,PI-SIM
CM-0004502,20260203,2026-02-03 08:00:00,TR-002,19091.6,0.79,86.6,55.4,0,0.741,0,PI-SIM
CM-0004503,20260203,2026-02-03 08:00:00,TR-003,13681.6,0.797,84.6,36.2,0,0.584,0,PI-SIM
CM-0004504,20260203,2026-02-03 08:00:00,TR-004,8503.0,0.719,86.1,48.2,0,0.872,0,PI-SIM
CM-0004505,20260203,2026-02-03 08:00:00,TR-005,10883.9,0.809,88.8,35.6,0,0.51,0,PI-SIM
CM-0004506,20260203,2026-02-03 08:00:00,TR-006,12965.8,0.78,81.4,39.3,0,0.652,0,PI-SIM
CM-0004507,20260203,2026-02-03 08:00:00,TR-007,18802.8,0.766,85.4,29.5,0,0.588,0,PI-SIM
CM-0004508,20260203,2026-02-03 08:00:00,TR-008,13845.9,0.793,91.8,27.3,0,0.717,0,PI-SIM
CM-0004509,20260203,2026-02-03 08:00:00,TR-009,10166.0,0.892,84.4,31.0,0,0.479,0,PI-SIM
CM-0004510,20260203,2026-02-03 08:00:00,TR-010,10830.9,0.719,84.8,34.9,0,0.78,0,PI-SIM
CM-0004511,20260203,2026-02-03 08:00:00,TR-011,15724.7,0.775,87.7,49.0,0,0.591,0,PI-SIM
CM-0004512,20260203,2026-02-03 08:00:00,TR-012,17912.1,0.794,85.5,48.3,0,0.691,0,PI-SIM
CM-0004513,20260203,2026-02-03 08:00:00,LH-001,16698.1,0.724,94.8,42.3,0,0.693,0,PI-SIM
CM-0004514,20260203,2026-02-03 08:00:00,LH-002,12411.6,0.74,86.0,36.9,0,0.491,0,PI-SIM
CM-0004515,20260203,2026-02-03 08:00:00,LH-003,12103.5,0.724,89.0,34.5,0,0.791,0,PI-SIM
CM-0004516,20260203,2026-02-03 08:00:00,LH-004,16432.0,0.71,90.8,43.1,0,0.792,0,PI-SIM
CM-0004517,20260203,2026-02-03 08:00:00,LH-005,12697.4,0.816,81.2,33.3,0,0.614,0,PI-SIM
CM-0004518,20260203,2026-02-03 08:00:00,LH-006,15146.2,0.708,84.3,52.6,0,0.812,0,PI-SIM
CM-0004519,20260203,2026-02-03 08:00:00,LH-007,17438.9,0.751,85.0,34.0,0,0.676,0,PI-SIM
CM-0004520,20260203,2026-02-03 08:00:00,LH-008,9572.5,0.74,85.0,43.4,0,0.614,0,PI-SIM
CM-0004521,20260203,2026-02-03 08:00:00,JD-001,17204.1,0.764,84.4,42.1,0,0.583,0,PI-SIM
CM-0004522,20260203,2026-02-03 08:00:00,JD-002,12869.8,0.719,91.1,48.5,0,0.835,0,PI-SIM
CM-0004523,20260203,2026-02-03 08:00:00,JD-003,10638.8,0.818,87.3,35.9,0,0.565,0,PI-SIM
CM-0004524,20260203,2026-02-03 08:00:00,JD-004,18175.4,0.686,92.6,48.5,0,0.753,0,PI-SIM
CM-0004525,20260203,2026-02-03 08:00:00,JD-005,19367.5,0.669,89.6,59.1,0,0.708,0,PI-SIM
CM-0004526,20260203,2026-02-03 08:00:00,JD-006,18377.1,0.847,81.5,36.1,0,0.572,0,PI-SIM
CM-0004527,20260203,2026-02-03 08:00:00,BT-001,12064.5,0.88,80.1,20.2,0,0.294,0,PI-SIM
CM-0004528,20260203,2026-02-03 08:00:00,BT-002,19046.8,0.84,87.2,32.8,0,0.455,0,PI-SIM
CM-0004529,20260203,2026-02-03 08:00:00,BT-003,17932.5,0.799,86.3,34.8,0,0.665,0,PI-SIM
CM-0004530,20260203,2026-02-03 08:00:00,BT-004,19307.4,0.755,86.7,41.8,0,0.782,0,PI-SIM
CM-0004531,20260203,2026-02-03 08:00:00,BT-005,8583.8,0.93,78.5,26.4,0,0.448,0,PI-SIM
